id,epoch,train_loss,balanced_acc,acc
0.0,81.0,0.0045762634461881,0.3731702775647454,0.7400530503978779
2.0,0.0,0.0245371589829913,0.2148097826086956,0.6843501326259946
2.0,1.0,0.0186526287718866,0.2425,0.7427055702917772
2.0,2.0,0.0174125545299661,0.244375,0.7506631299734748
2.0,3.0,0.0144432443113032,0.1871739130434782,0.5172413793103449
2.0,4.0,0.014547419003268,0.2469642857142857,0.7453580901856764
2.0,5.0,0.0135148590332498,0.2416576086956521,0.7453580901856764
2.0,6.0,0.0131682611571745,0.243016304347826,0.7480106100795756
2.0,7.0,0.0128667319996308,0.244375,0.7506631299734748
2.0,8.0,0.0129587940276862,0.2684433229813665,0.7612732095490716
2.0,9.0,0.0133898182831079,0.3068949076286033,0.7771883289124668
2.0,10.0,0.012549290247386,0.2800892857142857,0.7718832891246684
2.0,11.0,0.0123409547384132,0.2894060559006211,0.7718832891246684
2.0,12.0,0.0123040947928771,0.243016304347826,0.7480106100795756
2.0,13.0,0.0124785248201213,0.2995091774167861,0.7347480106100795
2.0,14.0,0.0122354514513,0.2983346273291925,0.7771883289124668
2.0,15.0,0.0118952454019131,0.3018284161490683,0.7718832891246684
2.0,16.0,0.0117074966188106,0.3103268832616658,0.7718832891246684
2.0,17.0,0.0117425821094007,0.2869872790253225,0.7745358090185677
2.0,18.0,0.0113895458618393,0.3090250238891543,0.7824933687002652
2.0,19.0,0.011291920983136,0.3351019270584487,0.7745358090185677
2.0,20.0,0.0112148727568941,0.3115433389074693,0.7824933687002652
2.0,21.0,0.0110727949273539,0.3172198996655518,0.7877984084880637
2.0,22.0,0.0110766255909606,0.324605629877369,0.7877984084880637
2.0,23.0,0.0109064152278207,0.3258647873865264,0.7877984084880637
2.0,24.0,0.0108158314829123,0.324023331740723,0.7745358090185677
2.0,25.0,0.0143627647393324,0.3120310758082497,0.7798408488063661
2.0,26.0,0.0133721889774194,0.2866226708074534,0.7586206896551724
2.0,27.0,0.0124314540951658,0.2845535714285714,0.7745358090185677
2.0,28.0,0.0122239639510073,0.2870768633540372,0.7612732095490716
2.0,29.0,0.0121625679153848,0.3027989130434783,0.7798408488063661
2.0,30.0,0.0120587152409159,0.310710105112279,0.7798408488063661
2.0,31.0,0.0119069428285797,0.2931984591495461,0.7745358090185677
2.0,32.0,0.0118084695658983,0.3027989130434783,0.7798408488063661
2.0,33.0,0.0116864236717087,0.2773718944099378,0.76657824933687
2.0,34.0,0.0116573314652622,0.3177424749163879,0.7347480106100795
2.0,35.0,0.0118728356160752,0.2723913043478261,0.7586206896551724
2.0,36.0,0.0117839857342907,0.2908642896958114,0.7771883289124668
2.0,37.0,0.0113692715491222,0.2861301560758083,0.7480106100795756
2.0,38.0,0.0115402250617876,0.3073627369007804,0.7851458885941645
2.0,39.0,0.011180932383642,0.3086509595476986,0.7692307692307693
2.0,40.0,0.0111096790507532,0.3259315774804905,0.7745358090185677
2.0,41.0,0.0108832690530763,0.3136692745660137,0.7798408488063661
2.0,42.0,0.011090093567368,0.3305331262939958,0.7824933687002652
2.0,43.0,0.0106557469606471,0.3451382584806498,0.7931034482758621
2.0,44.0,0.0105069695266977,0.3306703893932154,0.7877984084880637
2.0,45.0,0.0104693727136117,0.3388702420767638,0.7798408488063661
2.0,46.0,0.0101421181268219,0.3361478738652651,0.7877984084880637
2.0,47.0,0.0100609234851793,0.335376453256888,0.7851458885941645
2.0,48.0,0.0099133155497326,0.3405744346233477,0.7877984084880637
2.0,49.0,0.0099397556022649,0.3383825051759834,0.7824933687002652
2.0,50.0,0.0123894292893581,0.2427378961618092,0.6896551724137931
2.0,51.0,0.0119079011613608,0.2862627408823061,0.7692307692307693
2.0,52.0,0.011444430299187,0.3319814062748845,0.7718832891246684
2.0,53.0,0.0111368401243687,0.291152950310559,0.7692307692307693
2.0,54.0,0.0111783002544843,0.3103127488453575,0.7480106100795756
2.0,55.0,0.0112218334781616,0.3270699952221691,0.7294429708222812
2.0,56.0,0.0112836315767445,0.2842698877209746,0.7692307692307693
2.0,57.0,0.0110281836374536,0.3237346711259755,0.7824933687002652
2.0,58.0,0.0107098272050767,0.3010761068641503,0.7798408488063661
2.0,59.0,0.0105275637142393,0.3076016284440197,0.726790450928382
2.0,60.0,0.0103701104275464,0.3472783285555024,0.7718832891246684
2.0,61.0,0.0102540443949418,0.4086606147475713,0.7506631299734748
2.0,62.0,0.0097469265530078,0.3256238055422838,0.7718832891246684
2.0,63.0,0.0096251094231026,0.3030749323140627,0.7188328912466844
2.0,64.0,0.009118580049089,0.2869076485109093,0.7612732095490716
2.0,65.0,0.0089670204852169,0.3372241798057015,0.7400530503978779
2.0,66.0,0.0085332788550944,0.4604104953017996,0.7586206896551724
2.0,67.0,0.0077384910458776,0.4569216833890747,0.7506631299734748
2.0,68.0,0.0071726239103272,0.4315693183627966,0.7639257294429708
2.0,69.0,0.0068422966035566,0.4370033046663481,0.753315649867374
2.0,70.0,0.006206652064268,0.4562348702022615,0.7480106100795756
2.0,71.0,0.0060598734078599,0.4347217908902691,0.7612732095490716
2.0,72.0,0.005558912741995,0.4474477424749164,0.7559681697612732
2.0,73.0,0.0053410462252569,0.3304207477305303,0.753315649867374
2.0,74.0,0.0052085302492225,0.4447253742634177,0.7639257294429708
2.0,75.0,0.0098923497156797,0.4210211618092052,0.7506631299734748
2.0,76.0,0.0093608240306851,0.3164584328714763,0.7586206896551724
2.0,77.0,0.0085064721543669,0.324593585762064,0.7400530503978779
2.0,78.0,0.0085617317061782,0.3290848463131072,0.7506631299734748
2.0,79.0,0.0084110200461063,0.3300176182513138,0.7559681697612732
2.0,80.0,0.007863676677555,0.308883580187928,0.7692307692307693
2.0,81.0,0.0074599244585308,0.3213158942506768,0.7427055702917772
2.0,82.0,0.0067210379209277,0.4754088031533684,0.7506631299734748
2.0,83.0,0.0063197324462527,0.4688563067367415,0.753315649867374
2.0,84.0,0.0056228473843186,0.307293856505813,0.7241379310344828
2.0,85.0,0.0052746169867787,0.3145045986622073,0.7161803713527851
2.0,86.0,0.0042907842310191,0.3199763099219621,0.7506631299734748
2.0,87.0,0.0037442610189611,0.3478050844083452,0.7692307692307693
2.0,88.0,0.0031067852593758,0.3243559882146838,0.753315649867374
2.0,89.0,0.0021477363604927,0.306237955884695,0.7374005305039788
2.0,90.0,0.0020462820057744,0.316134535754101,0.7506631299734748
2.0,91.0,0.0017188749312979,0.2991935419652811,0.7347480106100795
2.0,92.0,0.0012643822215315,0.3105600015926102,0.7480106100795756
2.0,93.0,0.0011194996660547,0.2996812788660614,0.7320954907161804
2.0,94.0,0.0009773291587847,0.3169134217232043,0.7400530503978779
2.0,95.0,0.0009078086833774,0.3123446209587514,0.7480106100795756
2.0,96.0,0.0005795441531599,0.3183247730530339,0.7480106100795756
2.0,97.0,0.0006588882470532,0.3355649784997611,0.7374005305039788
2.0,98.0,0.0007101594322629,0.3125567367415194,0.7214854111405835
2.0,99.0,0.0005127420013959,0.3133281573498965,0.7241379310344828
3.0,0.0,0.0227422646817501,0.2394859813084112,0.7294429708222812
3.0,1.0,0.0182903029589076,0.2324248787412753,0.7427055702917772
3.0,2.0,0.0161064330275993,0.2454971607713238,0.7612732095490716
3.0,3.0,0.0154179648053245,0.2453271028037383,0.7559681697612732
3.0,4.0,0.01456797022605,0.1723130841121495,0.4244031830238727
3.0,5.0,0.013753732206579,0.1718480463678827,0.610079575596817
3.0,6.0,0.0141834667784613,0.2400700934579439,0.7320954907161804
3.0,7.0,0.013263504793202,0.2723392089593438,0.76657824933687
3.0,8.0,0.0134256289439215,0.2720315436991469,0.7692307692307693
3.0,9.0,0.0130001384029902,0.2612397974884579,0.7374005305039788
3.0,10.0,0.012879902612611,0.2658442413993871,0.7745358090185677
3.0,11.0,0.012947679505446,0.2855350113545951,0.7798408488063661
3.0,12.0,0.0123751210731325,0.2748884354009753,0.7771883289124668
3.0,13.0,0.0122010581372689,0.2808945648333074,0.7718832891246684
3.0,14.0,0.0123786799789359,0.2992842874363358,0.7586206896551724
3.0,15.0,0.0122810577900404,0.2846146009963589,0.7824933687002652
3.0,16.0,0.012050790158314,0.28723104841921,0.7559681697612732
3.0,17.0,0.0117656571998804,0.2750461461646057,0.76657824933687
3.0,18.0,0.0117972317350564,0.2792371158014055,0.7612732095490716
3.0,19.0,0.011729354572182,0.2921278383588145,0.7718832891246684
3.0,20.0,0.0114678679349127,0.2813000895377671,0.7692307692307693
3.0,21.0,0.0114967700540182,0.2956543544504832,0.76657824933687
3.0,22.0,0.0111883238095136,0.2864580071351857,0.7718832891246684
3.0,23.0,0.0111481721897286,0.2811270595426151,0.7612732095490716
3.0,24.0,0.0112687655970795,0.2792627767223455,0.7559681697612732
3.0,25.0,0.015849332496763,0.2716984108206159,0.7241379310344828
3.0,26.0,0.0132928225037909,0.2342496070158021,0.7029177718832891
3.0,27.0,0.0126441719761526,0.2656324300689162,0.7374005305039788
3.0,28.0,0.0126497622426039,0.2613406289602871,0.7400530503978779
3.0,29.0,0.0125597269654887,0.2757802128107049,0.7771883289124668
3.0,30.0,0.0124966527094508,0.2100786867252914,0.6737400530503979
3.0,31.0,0.0124162339363829,0.2587269602623967,0.7082228116710876
3.0,32.0,0.0121674469032636,0.284306935736162,0.7851458885941645
3.0,33.0,0.0120856313095808,0.2638011778314386,0.7002652519893899
3.0,34.0,0.012168837516023,0.2900414025186556,0.753315649867374
3.0,35.0,0.0117644970679543,0.2829418327329354,0.753315649867374
3.0,36.0,0.0117373797117135,0.2829857849129635,0.7692307692307693
3.0,37.0,0.0113331827868912,0.2915125078384207,0.7771883289124668
3.0,38.0,0.011472311979126,0.2947804816946298,0.7798408488063661
3.0,39.0,0.0113228907820978,0.2736963623929007,0.753315649867374
3.0,40.0,0.0111335940933505,0.2726725351404807,0.7586206896551724
3.0,41.0,0.0109837151062302,0.2856927221182254,0.7692307692307693
3.0,42.0,0.0108101647462426,0.4082725734917177,0.753315649867374
3.0,43.0,0.0105196723029058,0.3002226024484481,0.7692307692307693
3.0,44.0,0.0102658816302438,0.2982604601839158,0.7639257294429708
3.0,45.0,0.0099973094066595,0.293384546925754,0.7639257294429708
3.0,46.0,0.0099355894710662,0.2846535756342838,0.7559681697612732
3.0,47.0,0.0096537740129288,0.3011485702566053,0.7639257294429708
3.0,48.0,0.0095143033480275,0.293384546925754,0.7639257294429708
3.0,49.0,0.0094668494410424,0.288637711482716,0.7559681697612732
3.0,50.0,0.0117956017651845,0.4081568093935788,0.7400530503978779
3.0,51.0,0.0114983498933945,0.2776236189495318,0.76657824933687
3.0,52.0,0.0110529972173707,0.2764784701490518,0.7612732095490716
3.0,53.0,0.0115798981465385,0.3063559974839733,0.7798408488063661
3.0,54.0,0.0109542643531014,0.2788260336470248,0.76657824933687
3.0,55.0,0.0107527800109948,0.2933455722878291,0.7904509283819628
3.0,56.0,0.0104904712170181,0.3033149608871507,0.7692307692307693
3.0,57.0,0.0101201491731258,0.2802118200290882,0.7506631299734748
3.0,58.0,0.0102692957889565,0.2877091582522042,0.76657824933687
3.0,59.0,0.0097599525182085,0.4246697086697765,0.7612732095490716
3.0,60.0,0.009310637252732,0.2694331942327781,0.753315649867374
3.0,61.0,0.009035837710186,0.3026065551619914,0.753315649867374
3.0,62.0,0.0083484735939866,0.4324126792757404,0.7639257294429708
3.0,63.0,0.0072502055276736,0.2839917075115072,0.7506631299734748
3.0,64.0,0.0067988804862734,0.4003329347433598,0.7506631299734748
3.0,65.0,0.0061925279182938,0.3212033221151547,0.7639257294429708
3.0,66.0,0.0051559958488213,0.4098369473188542,0.7427055702917772
3.0,67.0,0.0044894247710155,0.3073583854062939,0.7692307692307693
3.0,68.0,0.0042646318195226,0.2840327049231301,0.7294429708222812
3.0,69.0,0.0035723756040294,0.4290464593700566,0.753315649867374
3.0,70.0,0.0030782350371115,0.4403369987925767,0.7480106100795756
3.0,71.0,0.0026102949654569,0.4270065611322805,0.7453580901856764
3.0,72.0,0.0025845015730956,0.424297038504664,0.7506631299734748
3.0,73.0,0.0022730888642568,0.4373198109047633,0.7559681697612732
3.0,74.0,0.0022520276823396,0.4347705844631317,0.7453580901856764
3.0,75.0,0.0079453947015276,0.4299827516084709,0.7586206896551724
3.0,76.0,0.007501278908046,0.3017459961231229,0.7453580901856764
3.0,77.0,0.0065650171228758,0.2756845694427461,0.726790450928382
3.0,78.0,0.006538464682654,0.3156343223633552,0.76657824933687
3.0,79.0,0.0055468451501748,0.4085444294441622,0.7241379310344828
3.0,80.0,0.0055421033548726,0.403453539525357,0.7400530503978779
3.0,81.0,0.0047944561766246,0.2602446031845444,0.7400530503978779
3.0,82.0,0.0040658112215277,0.2915869224380473,0.7320954907161804
3.0,83.0,0.0035674273516641,0.2726025526934619,0.7029177718832891
3.0,84.0,0.003443369879115,0.2949562904147423,0.726790450928382
3.0,85.0,0.0027726362798868,0.2871374105657879,0.7453580901856764
3.0,86.0,0.0019895874487027,0.2703327279095715,0.7347480106100795
3.0,87.0,0.0015281692294628,0.2625273378210466,0.713527851458886
3.0,88.0,0.0018499448218091,0.2788906692058897,0.7347480106100795
3.0,89.0,0.0010125642144648,0.2877224719691891,0.7453580901856764
3.0,90.0,0.0011553246930937,0.4140462082147422,0.7586206896551724
3.0,91.0,0.0006782892983187,0.2881800917259525,0.7506631299734748
3.0,92.0,0.0005895184833769,0.3020787596556032,0.7480106100795756
3.0,93.0,0.0004035186238967,0.3005973126464198,0.7480106100795756
3.0,94.0,0.0002668729904539,0.2977147600236514,0.7453580901856764
3.0,95.0,0.0003336043133231,0.2938499229495813,0.7506631299734748
3.0,96.0,0.0002341749978891,0.2852197831299403,0.7453580901856764
3.0,97.0,0.0002673986660085,0.2678300390703227,0.7347480106100795
3.0,98.0,0.0001915682312847,0.2802631418709682,0.7400530503978779
3.0,99.0,0.0002437053013155,0.2776570361375355,0.7427055702917772
4.0,0.0,0.0224125529046538,0.1441982612895435,0.5676392572944297
4.0,1.0,0.0189109391740347,0.238665177493359,0.7241379310344828
4.0,2.0,0.0166859653733907,0.2743835749144965,0.7029177718832891
4.0,3.0,0.0153968980715274,0.2435251147065926,0.7294429708222812
4.0,4.0,0.0150379023561933,0.245049504950495,0.7320954907161804
4.0,5.0,0.0141029927776666,0.2289000241487563,0.7055702917771883
4.0,6.0,0.0139268726654205,0.2438118811881188,0.726790450928382
4.0,7.0,0.0129778484352955,0.2426195363438782,0.7294429708222812
4.0,8.0,0.0127181806961714,0.1880974735404575,0.6312997347480106
4.0,9.0,0.0128001283995577,0.2756257858754757,0.7320954907161804
4.0,10.0,0.0126640455575822,0.2762206571792587,0.7427055702917772
4.0,11.0,0.0124008952196945,0.243088979839952,0.6206896551724138
4.0,12.0,0.0123585318001834,0.2561241037896893,0.7320954907161804
4.0,13.0,0.0122211759379853,0.3192131170350982,0.7586206896551724
4.0,14.0,0.0119659180185051,0.3173290734759317,0.7612732095490716
4.0,15.0,0.0118543063261081,0.2925803987042943,0.7453580901856764
4.0,16.0,0.0116452421797034,0.3273323496313877,0.76657824933687
4.0,17.0,0.0114784376923215,0.3012773883594474,0.7612732095490716
4.0,18.0,0.0114501217288027,0.3206614614509742,0.7718832891246684
4.0,19.0,0.0112434701936304,0.3218819709684309,0.7745358090185677
4.0,20.0,0.011184827660777,0.3286015028195174,0.7798408488063661
4.0,21.0,0.0110638875547551,0.3287017433969031,0.7824933687002652
4.0,22.0,0.0110270862357124,0.3228670083254145,0.7771883289124668
4.0,23.0,0.0108002055453683,0.3340108266601495,0.7771883289124668
4.0,24.0,0.0108505734537505,0.3253901370049771,0.7718832891246684
4.0,25.0,0.0151027782561222,0.2613853058981256,0.7427055702917772
4.0,26.0,0.0124728428400796,0.2906760819059197,0.753315649867374
4.0,27.0,0.0124818625808695,0.2187315241196112,0.6127320954907162
4.0,28.0,0.0128270614699267,0.2929530389960779,0.713527851458886
4.0,29.0,0.0119568835379182,0.3133954962085291,0.7559681697612732
4.0,30.0,0.0120165174265886,0.2035516367027787,0.4748010610079575
4.0,31.0,0.0119888538106882,0.2912948937871079,0.7559681697612732
4.0,32.0,0.0117344367970665,0.2607664940169374,0.7400530503978779
4.0,33.0,0.0115966384025259,0.3080732202105144,0.7771883289124668
4.0,34.0,0.0115891230819457,0.2788528377306211,0.6737400530503979
4.0,35.0,0.0115313787432026,0.3216844430496993,0.7506631299734748
4.0,36.0,0.0113322131067039,0.2885883981976933,0.7586206896551724
4.0,37.0,0.0113126774459627,0.3279511615125758,0.7692307692307693
4.0,38.0,0.0111863725959003,0.294779119246249,0.7612732095490716
4.0,39.0,0.0110169530449796,0.292919524608396,0.7612732095490716
4.0,40.0,0.0108268571114952,0.3113462166722471,0.7692307692307693
4.0,41.0,0.010877985872588,0.2999155834422803,0.7612732095490716
4.0,42.0,0.0105562644519406,0.3281729325943723,0.7798408488063661
4.0,43.0,0.0104450469911245,0.3440696212324696,0.7931034482758621
4.0,44.0,0.0103699278788448,0.3366204948384211,0.7851458885941645
4.0,45.0,0.0099974781163389,0.351857111014757,0.7904509283819628
4.0,46.0,0.0099653507492112,0.3490711564310733,0.7904509283819628
4.0,47.0,0.0097177654906899,0.3376645121922171,0.7851458885941645
4.0,48.0,0.0097997713762247,0.3395448884131865,0.7851458885941645
4.0,49.0,0.0097266165708237,0.350882313156502,0.7904509283819628
4.0,50.0,0.0125269626242853,0.4021609723757205,0.7559681697612732
4.0,51.0,0.0114511010696395,0.3349088161745155,0.7612732095490716
4.0,52.0,0.0112462964147727,0.3059224292370755,0.7559681697612732
4.0,53.0,0.0111680795224816,0.323582139273837,0.7639257294429708
4.0,54.0,0.0108209860684011,0.3216215899564412,0.7453580901856764
4.0,55.0,0.0111074339992863,0.3161814507922128,0.7559681697612732
4.0,56.0,0.0106727030026295,0.3138140326931944,0.7639257294429708
4.0,57.0,0.0105176720867324,0.3362024666976643,0.7824933687002652
4.0,58.0,0.010253711217802,0.4593176606226351,0.7612732095490716
4.0,59.0,0.0102206434122825,0.3411130325434992,0.7427055702917772
4.0,60.0,0.009710165885771,0.3261668986005921,0.7427055702917772
4.0,61.0,0.009768699246039,0.3209656447630797,0.76657824933687
4.0,62.0,0.0090535392855632,0.3560703742592461,0.7824933687002652
4.0,63.0,0.008791269707147,0.315116240338803,0.7347480106100795
4.0,64.0,0.0083570020103707,0.3284032607986286,0.7400530503978779
4.0,65.0,0.0076676666859283,0.3082135473361133,0.7374005305039788
4.0,66.0,0.0071483942682029,0.3067762049348284,0.753315649867374
4.0,67.0,0.0069178260164153,0.3177295758552717,0.7400530503978779
4.0,68.0,0.0060002289941721,0.2926090552167466,0.7188328912466844
4.0,69.0,0.0055853345984425,0.3221093459366473,0.753315649867374
4.0,70.0,0.0051804323430625,0.31753617520494,0.7453580901856764
4.0,71.0,0.004780241757267,0.3043215332349437,0.7320954907161804
4.0,72.0,0.0044771585169999,0.3166631264511238,0.726790450928382
4.0,73.0,0.0041283934793123,0.3023925133433014,0.7214854111405835
4.0,74.0,0.0043796309475872,0.30113094900352,0.7241379310344828
4.0,75.0,0.0084754520816854,0.2692847523745469,0.6843501326259946
4.0,76.0,0.0080045929769747,0.3226164068819501,0.7188328912466844
4.0,77.0,0.0089032123138557,0.3167787185744216,0.7320954907161804
4.0,78.0,0.0083170687383746,0.3065618169431315,0.7480106100795756
4.0,79.0,0.0073811539506608,0.3057380940531121,0.7161803713527851
4.0,80.0,0.0072888288706361,0.3078092202740332,0.7241379310344828
4.0,81.0,0.0068345961218212,0.3303221518514411,0.7294429708222812
4.0,82.0,0.0063921566417426,0.3254715809611747,0.7188328912466844
4.0,83.0,0.0054090160939808,0.3035406443709287,0.7320954907161804
4.0,84.0,0.0049860734593253,0.3336607471551622,0.7427055702917772
4.0,85.0,0.0045850966007875,0.2873645239276994,0.753315649867374
4.0,86.0,0.0041234731868464,0.3297413308966392,0.7586206896551724
4.0,87.0,0.0037403435715391,0.3371019647390835,0.7453580901856764
4.0,88.0,0.0028472043726334,0.3203275598258283,0.7427055702917772
4.0,89.0,0.0022631073123542,0.3117484333368889,0.7374005305039788
4.0,90.0,0.0020225350336057,0.3011622726710248,0.7214854111405835
4.0,91.0,0.0016257478932282,0.2875677041465564,0.7188328912466844
4.0,92.0,0.0012434448735315,0.2884525009261541,0.7188328912466844
4.0,93.0,0.0012198029934578,0.2792337809729102,0.7108753315649867
4.0,94.0,0.0011036843204116,0.3028455809034656,0.7294429708222812
4.0,95.0,0.0006652016923159,0.2940730537641947,0.7294429708222812
4.0,96.0,0.0006977546438818,0.3159361523785695,0.7294429708222812
4.0,97.0,0.0004926693162202,0.3189054738721052,0.7320954907161804
4.0,98.0,0.0006023255583976,0.3064306659437993,0.7241379310344828
4.0,99.0,0.0004784209076404,0.3029873846470844,0.7320954907161804
5.0,0.0,0.0270578960520005,0.2046087184873949,0.6525198938992043
5.0,1.0,0.0203402982320666,0.2287887687969924,0.76657824933687
5.0,2.0,0.0187395901900323,0.2218539224900486,0.6949602122015915
5.0,3.0,0.0162994551635409,0.2743044421716055,0.7400530503978779
5.0,4.0,0.0163866399202356,0.2086200105042017,0.7400530503978779
5.0,5.0,0.015893478806511,0.2455357142857143,0.7984084880636605
5.0,6.0,0.0142433847375127,0.3012809290382819,0.7771883289124668
5.0,7.0,0.0138959150318207,0.2455357142857143,0.7984084880636605
5.0,8.0,0.0139991791068493,0.2999657154528478,0.76657824933687
5.0,9.0,0.0134818948028445,0.2872023809523809,0.8143236074270557
5.0,10.0,0.0133289970669637,0.3335063301636444,0.8222811671087533
5.0,11.0,0.0130723759658088,0.303468191004472,0.8222811671087533
5.0,12.0,0.0133037850820515,0.310813492063492,0.7877984084880637
5.0,13.0,0.0132009576200048,0.3201950571895425,0.8063660477453581
5.0,14.0,0.0126797499594337,0.3223966395768833,0.830238726790451
5.0,15.0,0.0127303264067035,0.3204000350140056,0.8116710875331565
5.0,16.0,0.0124853827337308,0.3472136606835716,0.8222811671087533
5.0,17.0,0.0122468957340473,0.3089420472136223,0.8222811671087533
5.0,18.0,0.0123280746149552,0.3231792333161334,0.8249336870026526
5.0,19.0,0.0120177518301426,0.3469914829967074,0.8169761273209549
