epoch,id,iou
-1,21,3.6693208e-11
-1,21,7.1643504e-11
-1,21,0.8036692
-1,21,0.5573521
-1,21,0.6629746
-1,21,5.2249333e-11
-1,21,2.4242425e-10
-1,21,3.0339806e-10
-1,21,6.7677315e-11
-1,21,5.6602705e-11
-1,21,2.9810703e-11
-1,21,6.345178e-11
-1,21,1.707942e-10
-1,21,0.37449685
-1,21,2.0546538e-10
-1,21,0.014092411
-1,21,1.5342129e-10
-1,21,1.2250398e-10
-1,21,6.153089e-11
-1,21,8.3222366e-11
-1,21,2.7474037e-11
-1,21,0.81609195
-1,21,1.35371115e-11
-1,21,2.2256844e-10
-1,21,1.6276572e-11
-1,21,3.926342e-11
-1,21,0.3037062
-1,21,2.394636e-10
-1,21,0.725889
-1,21,0.63184214
-1,21,2.0503987e-11
-1,21,1.2245897e-10
-1,21,9.597758e-12
-1,21,3.828484e-10
-1,21,3.227264e-11
-1,21,1.8758206e-10
-1,21,8.705493e-11
-1,21,0.20625274
-1,21,0.84010345
-1,21,0.49219796
-1,21,0.69139194
-1,21,0.33795136
-1,21,2.1109071e-11
-1,21,9.1717876e-11
-1,21,0.77877283
-1,21,0.7640431
-1,21,4.1704896e-11
-1,21,0.0012779554
-1,21,2.013085e-11
-1,21,0.76922417
-1,21,0.09202551
-1,21,0.10556376
-1,21,5.328218e-11
-1,21,0.08524362
-1,21,1.5371844e-11
-1,21,0.047613807
-1,21,0.83688575
-1,21,0.50946313
-1,21,1.0817828e-10
-1,21,0.66298246
-1,21,0.90531427
-1,21,9.286086e-12
-1,21,2.3869197e-11
-1,21,7.64117e-11
-1,21,2.008153e-11
-1,21,2.4613566e-11
-1,21,0.8030118
-1,21,1.6603022e-10
-1,21,1.0534078e-10
-1,21,6.2030894e-11
-1,21,0.85135645
-1,21,1.591343e-11
-1,21,0.903875
-1,21,2.7887002e-11
-1,21,7.362686e-11
-1,21,1.09986804e-10
-1,21,0.14615719
-1,21,3.5160506e-11
-1,21,1.44655e-10
-1,21,4.6788004e-11
-1,21,2.0169423e-10
-1,21,0.34419006
-1,21,3.2075956e-11
-1,21,2.1119323e-11
-1,21,5.6561084e-10
-1,21,1.3225764e-10
-1,21,0.8770117
-1,21,1.5639906e-11
-1,21,5.483358e-11
-1,21,0.12683517
-1,21,1.7553098e-10
-1,21,0.8362445
-1,21,0.7015028
-1,21,1.9717642e-11
-1,21,0.3153963
-1,21,2.020651e-11
-1,21,1.111976e-10
-1,21,2.8233435e-11
-1,21,2.717096e-11
-1,21,8.1686e-11
-1,21,0.7951176
-1,21,0.2196232
-1,21,0.74740916
-1,21,1.6444664e-10
-1,21,0.32225078
-1,21,0.79291064
-1,21,7.130125e-11
-1,21,6.859181e-11
-1,21,6.4250834e-11
-1,21,0.8361295
-1,21,2.8061511e-11
-1,21,2.0951184e-10
-1,21,5.4501854e-11
-1,21,0.9485595
-1,21,1.5262515e-10
-1,21,2.667378e-10
-1,21,2.936599e-11
-1,21,1.05741776e-10
-1,21,1.32039345e-11
-1,21,9.4437624e-11
-1,21,2.6019983e-11
-1,21,9.997001e-11
-1,21,5.709066e-11
-1,21,0.071058765
-1,21,0.93388987
-1,21,0.6729033
-1,21,3.8896886e-11
-1,21,1.6518005e-10
-1,21,0.9342704
-1,21,1.8102823e-10
-1,21,9.807768e-11
-1,21,0.05705887
-1,21,2.1762786e-11
-1,21,1.431127e-11
-1,21,8.768853e-11
-1,21,0.04920646
-1,21,5.655149e-11
-1,21,5.91401e-11
-1,21,0.90254223
-1,21,0.57550335
-1,21,6.43542e-11
-1,21,9.295408e-11
-1,21,4.881859e-11
-1,21,4.5081598e-11
-1,21,2.337541e-10
-1,21,1.744257e-11
-1,21,0.8807435
-1,21,3.8390662e-11
-1,21,0.5140282
-1,21,1.8195712e-11
-1,21,1.9687365e-11
-1,21,1.0845399e-11
-1,21,0.37325713
-1,21,0.93490905
-1,21,3.9271128e-11
-1,21,4.214963e-11
-1,21,0.7740702
-1,21,2.5783828e-11
-1,21,0.1746247
-1,21,5.988024e-11
-1,21,2.3815195e-11
-1,21,6.591089e-11
-1,21,0.89153385
-1,21,4.9917636e-11
-1,21,9.248983e-11
-1,21,0.533003
-1,21,0.5659085
-1,21,1.1341726e-10
-1,21,0.40673772
-1,21,2.4796666e-11
-1,21,2.1026073e-10
-1,21,4.4452348e-11
-1,21,2.173913e-10
-1,21,0.07281873
-1,21,1.336541e-10
-1,21,4.101218e-11
-1,21,1.16252036e-10
-1,21,3.2573289e-10
-1,21,9.472388e-11
-1,21,5.834306e-10
-1,21,6.317918e-11
-1,21,6.75767e-11
-1,21,1.3563001e-10
-1,21,1.2653423e-10
-1,21,8.78503e-11
-1,21,0.49860564
-1,21,2.0733983e-10
-1,21,0.89104515
-1,21,1.1483693e-10
-1,21,0.29304007
-1,21,0.7511312
-1,21,1.0786323e-10
-1,21,0.12563549
-1,21,0.58025706
-1,21,1.42381185e-11
-1,21,6.130456e-11
-1,21,3.2639207e-11
-1,21,0.2676394
-1,21,2.210189e-11
-1,21,0.52787584
-1,21,5.3151906e-11
-1,21,4.7014573e-11
-1,21,0.009217019
-1,21,6.646285e-11
-1,21,4.1536864e-11
-1,21,1.216397e-10
-1,21,0.26637262
-1,21,1.6012554e-11
-1,21,2.6074259e-11
-1,21,1.3723069e-10
-1,21,1.3935923e-11
-1,21,2.4758603e-11
-1,21,0.8751329
-1,21,1.0722711e-10
-1,21,0.2041295
-1,21,0.6994401
-1,21,3.5655708e-11
-1,21,1.058313e-10
-1,21,0.4589598
-1,21,2.2346369e-10
-1,21,0.1962511
-1,21,1.8698229e-11
-1,21,5.507821e-11
-1,21,6.154225e-11
-1,21,2.3698368e-11
-1,21,3.6702634e-11
-1,21,0.5184428
-1,21,0.91545904
-1,21,0.8746505
-1,21,1.648696e-11
-1,21,7.7243933e-11
-1,21,0.7560286
-1,21,5.3075738e-11
-1,21,7.801529e-11
-1,21,1.8385394e-11
-1,21,0.14382748
-1,21,1.1370226e-11
-1,21,1.4380212e-10
-1,21,0.83502203
-1,21,2.9122257e-11
-1,21,3.320053e-10
-1,21,0.7297535
-1,21,7.213446e-11
-1,21,0.5851619
-1,21,3.786588e-11
-1,21,1.3397641e-10
-1,21,0.8050629
-1,21,0.8843479
-1,21,0.7655261
-1,21,1.7777778e-10
-1,21,0.5636414
-1,21,0.7671396
-1,21,0.47553802
-1,21,5.912961e-11
-1,21,1.1114322e-11
-1,21,1.3610997e-10
-1,21,6.2262626e-11
-1,21,0.5408045
-1,21,6.1383586e-11
-1,21,5.154639e-10
-1,21,1.0648493e-10
-1,21,1.7107177e-11
-1,21,3.8621967e-11
-1,21,0.03063095
-1,21,3.52572e-11
-1,21,0.087700024
-1,21,2.1757577e-11
-1,21,5.2723152e-11
-1,21,1.08365844e-10
-1,21,2.2414992e-11
-1,21,1.5503876e-10
-1,21,7.372457e-11
-1,21,2.0983276e-11
-1,21,0.020257104
-1,21,2.4762283e-11
-1,21,8.772699e-11
-1,21,0.5408881
-1,21,0.75027466
-1,21,0.13889676
-1,21,5.1169218e-11
-1,21,2.3008605e-11
-1,21,1.1858176e-10
-1,21,7.966858e-11
-1,21,0.8210063
-1,21,4.2868778e-11
-1,21,0.3220603
-1,21,0.2515372
-1,21,3.7467215e-10
-1,21,4.2587624e-11
-1,21,6.2944545e-11
-1,21,0.3846184
-1,21,0.7258934
-1,21,2.993295e-11
-1,21,1.4005602e-10
-1,21,0.899482
-1,21,1.8099547e-10
-1,21,1.6956913e-11
-1,21,0.25986654
-1,21,3.9047246e-10
-1,21,3.3997416e-11
-1,21,2.6779497e-11
-1,21,3.016591e-11
-1,21,5.911214e-11
-1,21,0.2801144
-1,21,3.6899008e-11
-1,21,1.0146104e-10
-1,21,0.17153096
-1,21,1.1272686e-10
-1,21,3.296522e-11
-1,21,2.9077374e-11
-1,21,2.4527838e-10
-1,21,2.2905833e-11
-1,21,7.3496986e-11
-1,21,8.4139674e-11
-1,21,5.1458858e-11
-1,21,0.55666345
-1,21,1.1429878e-10
-1,21,0.3553498
-1,21,0.8019281
-1,21,1.4459225e-10
-1,21,8.508466e-11
-1,21,1.7642908e-11
-1,21,0.46227667
-1,21,2.69179e-10
-1,21,4.486317e-11
-1,21,2.354049e-10
-1,21,0.04145428
-1,21,0.8435884
-1,21,4.1037427e-11
-1,21,0.26764724
-1,21,4.3712024e-11
-1,21,2.5157232e-10
-1,21,7.0205e-11
-1,21,1.5637217e-10
-1,21,1.3234516e-10
-1,21,2.5601639e-11
-1,21,1.7783152e-11
-1,21,5.287648e-11
-1,21,5.852745e-11
-1,21,1.7676277e-11
-1,21,3.5688792e-11
-1,21,3.3647377e-11
-1,21,0.12092691
-1,21,7.0932045e-11
-1,21,0.17338191
-1,21,2.0492223e-11
-1,21,1.5494267e-10
-1,21,1.0242753e-10
-1,21,1.2280486e-10
-1,21,2.9868577e-10
-1,21,1.12246046e-10
-1,21,3.3987018e-11
-1,21,0.90086824
-1,21,1.6722687e-11
-1,21,1.2323466e-11
-1,21,0.8041844
-1,21,0.72351855
-1,21,5.021593e-11
-1,21,1.4827996e-10
-1,21,4.179379e-11
-1,21,1.0134382e-11
-1,21,0.5608469
-1,21,0.24106674
-1,21,1.0510826e-10
-1,21,3.6778228e-10
-1,21,5.7074366e-11
-1,21,1.6260163e-10
-1,21,2.0301271e-11
-1,21,0.7239334
-1,21,4.633276e-11
-1,21,9.8784946e-11
-1,21,8.529512e-11
-1,21,6.772315e-11
-1,21,2.2197558e-10
-1,21,9.195402e-11
-1,21,1.06643916e-10
-1,21,2.7440866e-11
-1,21,0.35567942
-1,21,1.5195028e-11
-1,21,1.1852554e-10
-1,21,7.462687e-11
-1,21,0.48355678
-1,21,0.19156037
-1,21,2.6535052e-11
-1,21,3.902287e-11
-1,21,1.2281995e-10
-1,21,0.9258507
-1,21,4.8668906e-11
-1,21,1.6363934e-10
-1,21,4.3861574e-11
-1,21,2.091219e-11
-1,21,2.7647221e-11
-1,21,1.0243802e-10
-1,21,7.8597816e-11
-1,21,0.76460034
-1,21,0.91593564
-1,21,0.19688773
-1,21,2.1371174e-11
-1,21,3.807203e-11
-1,21,4.8065368e-11
-1,21,2.5031288e-10
-1,21,5.6167154e-11
-1,21,1.5175888e-11
-1,21,0.8498609
-1,21,2.8660687e-11
-1,21,7.301402e-11
-1,21,1.0485478e-10
-1,21,0.2666978
-1,21,0.061313372
-1,21,0.19712865
-1,21,4.581062e-11
-1,21,3.5861574e-11
-1,21,4.760318e-11
-1,21,3.2928316e-11
-1,21,5.4857643e-11
-1,21,4.216385e-11
-1,21,1.3439054e-10
-1,21,0.8621386
-1,21,2.9775196e-11
-1,21,9.635768e-11
-1,21,2.4742677e-11
-1,21,2.051282e-10
-1,21,1.3032712e-10
-1,21,9.595087e-11
-1,21,3.0237972e-11
-1,21,6.7526505e-11
-1,21,0.12174966
-1,21,3.39098e-10
-1,21,0.61882675
-1,21,1.8389114e-10
-1,21,2.0145855e-11
-1,21,4.2990413e-11
-1,21,1.6708437e-10
-1,21,1.8474385e-11
-1,21,6.982265e-11
-1,21,0.88316363
-1,21,1.4717137e-11
-1,21,5.280946e-11
-1,21,0.27322683
-1,21,0.34527758
-1,21,1.5124017e-10
-1,21,4.6990273e-11
-1,21,0.091286145
-1,21,2.6528717e-11
-1,21,3.6616624e-10
-1,21,0.3026348
-1,21,7.866583e-11
-1,21,7.887057e-11
-1,21,0.10295277
-1,21,7.45212e-11
-1,21,2.6565364e-11
-1,21,1.5735642e-11
-1,21,0.15289064
-1,21,1.2926576e-10
-1,21,9.0497737e-10
-1,21,1.5332955e-11
-1,21,2.0286856e-11
-1,21,0.74660885
-1,21,2.0362037e-11
-1,21,2.5767883e-11
-1,21,1.3080445e-10
-1,21,0.87760556
-1,21,3.1150707e-11
-1,21,7.4426916e-11
-1,21,0.73975533
-1,21,0.80609685
-1,21,1.4660607e-10
-1,21,1.3082156e-10
-1,21,4.8204385e-11
-1,21,9.376465e-11
-1,21,0.30418313
-1,21,0.75958604
-1,21,0.74909306
-1,21,5.2848535e-11
-1,21,0.020027155
-1,21,0.4284739
-1,21,1.4438348e-10
-1,21,0.9373452
-1,21,2.3541044e-11
-1,21,0.23245162
-1,21,0.8257711
-1,21,8.714597e-11
-1,21,0.00836184
-1,21,2.7443877e-11
-1,21,7.765181e-11
-1,21,0.46342963
-1,21,3.0193237e-11
-1,21,2.759382e-10
-1,21,1.9405795e-11
-1,21,3.6245017e-11
-1,21,4.783087e-11
-1,21,2.7564156e-11
-1,21,0.28313765
-1,21,5.8139535e-11
-1,21,2.1473512e-11
-1,21,0.6161528
-1,21,8.700494e-12
-1,21,0.9073117
-1,21,3.6111513e-11
-1,21,6.17322e-11
-1,21,2.0071857e-11
-1,21,4.839334e-11
-1,21,4.8863913e-11
-1,21,0.21774846
-1,21,0.90331
-1,21,9.444654e-11
-1,21,1.7319016e-10
-1,21,1.9421247e-10
-1,21,5.6401578e-11
-1,21,3.3148807e-11
-1,21,5.469562e-11
-1,21,4.2704017e-11
-1,21,3.635438e-11
-1,21,8.77116e-11
-1,21,7.48559e-11
-1,21,0.90823835
-1,21,1.0167561e-11
-1,21,6.259781e-11
-1,21,8.3925e-12
-1,21,3.8299502e-11
-1,21,4.7134237e-11
-1,21,6.5936964e-11
-1,21,1.3605442e-10
-1,21,2.2742261e-11
-1,21,2.2142508e-11
-1,21,0.38748297
-1,21,8.191148e-12
-1,21,6.825473e-11
-1,21,0.732076
-1,21,0.12798536
-1,21,9.884451e-12
-1,21,0.376225
-1,21,1.7114496e-10
-1,21,1.8261505e-10
-1,21,1.455816e-10
-1,21,0.93775743
-1,21,1.790831e-11
-1,21,0.54443836
-1,21,1.6984561e-11
-1,21,0.4019188
-1,21,4.349528e-11
-1,21,0.8929664
-1,21,5.9252235e-11
-1,21,0.86359113
-1,21,0.7454831
-1,21,0.92350113
-1,21,6.121075e-11
-1,21,0.60114956
-1,21,0.9333279
-1,21,0.83500576
-1,21,4.7254513e-11
-1,21,0.24031007
-1,21,0.93202657
-1,21,5.676013e-11
-1,21,2.3523877e-10
-1,21,9.71534e-11
-1,21,0.92077106
-1,21,0.92652285
-1,21,0.8912461
-1,21,4.679457e-11
-1,21,1.8723086e-10
-1,21,7.0952175e-11
-1,21,3.8044512e-11
-1,21,6.655574e-11
-1,21,3.1967266e-11
-1,21,8.9094794e-11
-1,21,4.6163788e-11
-1,21,2.5485499e-11
-1,21,6.670224e-11
-1,21,2.0751194e-10
-1,21,2.4273613e-11
-1,21,8.11886e-11
-1,21,1.7934003e-10
-1,21,1.4974544e-10
-1,21,0.101290286
-1,21,3.131753e-11
-1,21,2.2100913e-11
-1,21,0.28414425
-1,21,2.1235931e-10
-1,21,7.5154064e-11
-1,21,0.0040121777
-1,21,9.009009e-11
-1,21,0.90848243
-1,21,2.0045302e-11
-1,21,0.6269163
-1,21,0.16946985
-1,21,4.0965138e-11
-1,21,1.2671059e-10
-1,21,6.0565684e-11
-1,21,3.277184e-11
-1,21,1.0378827e-10
-1,21,0.46579668
-1,21,1.077865e-11
-1,21,2.6712256e-11
-1,21,0.6124251
-1,21,0.922301
-1,21,1.8204988e-10
-1,21,6.1428834e-11
-1,21,4.428698e-11
-1,21,2.04215e-11
-1,21,1.3672409e-11
-1,21,1.5223017e-10
-1,21,0.75426733
-1,21,0.17649014
-1,21,5.6173465e-11
-1,21,0.19718057
-1,21,3.8722168e-11
-1,21,0.3873089
-1,21,2.3250407e-10
-1,21,1.8325087e-10
-1,21,0.5526328
-1,21,0.89809847
-1,21,6.6002245e-11
-1,21,0.9346495
-1,21,3.4473247e-11
-1,21,4.569131e-11
-1,21,0.63212657
-1,21,0.94042104
-1,21,8.81601e-11
-1,21,0.27540815
-1,21,2.789478e-11
-1,21,0.47772926
-1,21,1.7683466e-10
-1,21,6.565988e-11
-1,21,2.9069766e-10
-1,21,0.76954406
-1,21,1.5415447e-10
-1,21,4.9679566e-11
-1,21,2.777392e-11
-1,21,2.1829295e-10
-1,21,1.6433854e-10
-1,21,8.1195196e-11
-1,21,4.4103377e-11
-1,21,2.3086158e-11
-1,21,2.964544e-11
-1,21,1.410477e-11
-1,21,0.05049206
-1,21,7.0057446e-11
-1,21,1.0810811e-09
-1,21,4.6442503e-11
-1,21,1.2457954e-10
-1,21,1.4600458e-11
-1,21,1.1058277e-10
-1,21,1.6542596e-10
-1,21,0.8237502
-1,21,5.4623913e-11
-1,21,0.3136606
-1,21,1.8429442e-11
-1,21,0.86998725
-1,21,0.25199986
-1,21,0.8132706
-1,21,2.234587e-11
-1,21,1.4050865e-10
-1,21,2.1691975e-10
-1,21,0.2855382
-1,21,3.5515146e-11
-1,21,4.9099034e-11
-1,21,1.0257462e-10
-1,21,9.180207e-11
-1,21,2.590338e-11
-1,21,1.9022619e-11
-1,21,4.1425022e-10
-1,21,1.5551132e-11
-1,21,1.6466327e-10
-1,21,0.0010095818
-1,21,0.83131516
-1,21,1.0252204e-10
-1,21,1.0465725e-10
-1,21,3.1881654e-11
-1,21,2.0448225e-11
-1,21,8.160601e-11
-1,21,0.82610655
-1,21,0.8634556
-1,21,1.321004e-09
-1,21,9.350164e-11
-1,21,4.8730568e-11
-1,21,3.2444356e-11
-1,21,0.3525803
-1,21,3.5161745e-11
-1,21,1.545834e-10
-1,21,1.9275251e-10
-1,21,0.8141733
-1,21,3.616375e-11
-1,21,0.40629393
-1,21,2.4187307e-11
-1,21,1.7525412e-10
-1,21,8.89126e-11
-1,21,0.27219653
-1,21,5.765018e-11
-1,21,7.160246e-11
-1,21,6.361728e-11
-1,21,1.4042971e-10
-1,21,6.924728e-11
-1,21,6.0598714e-11
-1,21,1.644142e-11
-1,21,0.07554722
-1,21,3.5769217e-11
-1,21,0.27033567
-1,21,9.425959e-11
-1,21,4.014291e-11
-1,21,0.30292088
-1,21,1.0535187e-10
-1,21,0.2909504
-1,21,0.0041071936
-1,21,1.2207329e-11
-1,21,0.2980778
-1,21,4.9205334e-11
-1,21,6.6291014e-11
-1,21,7.6828516e-11
-1,21,3.7637848e-11
-1,21,3.1604563e-11
-1,21,1.1694538e-10
-1,21,6.2790405e-11
-1,21,2.6539982e-11
-1,21,2.7644165e-11
-1,21,0.16481742
-1,21,4.4377384e-11
-1,21,2.8041052e-11
-1,21,0.08910283
-1,21,0.90054554
-1,21,1.4343086e-10
-1,21,0.70197976
-1,21,0.40010175
-1,21,6.85777e-11
-1,21,0.7758051
-1,21,4.5697574e-11
-1,21,3.831858e-11
-1,21,1.7599437e-10
-1,21,0.46213326
-1,21,9.616309e-11
-1,21,1.13700965e-10
-1,21,2.3525537e-11
-1,21,4.480086e-11
-1,21,0.9415985
-1,21,5.872335e-11
-1,21,3.606983e-11
-1,21,2.256827e-10
-1,21,1.1061947e-10
-1,21,2.1244503e-11
-1,21,0.029672911
-1,21,6.160291e-11
-1,21,0.09758938
-1,21,0.15571636
-1,21,2.8723251e-11
-1,21,0.074329026
-1,21,0.9051475
-1,21,0.2241388
-1,21,0.079196855
-1,21,0.13936481
-1,21,4.8659434e-11
-1,21,1.99001e-11
-1,21,5.1778595e-11
-1,21,4.289452e-11
-1,21,3.7158145e-11
-1,21,0.41223258
-1,21,1.701867e-11
-1,21,0.0031474486
-1,21,4.7760053e-11
-1,21,4.2662117e-11
-1,21,0.06295902
-1,21,0.44640118
-1,21,8.646779e-11
-1,21,1.8914319e-10
-1,21,3.6845985e-11
-1,21,4.7780592e-11
-1,21,4.0405672e-11
-1,21,2.799552e-10
-1,21,3.9309722e-11
-1,21,1.1470521e-10
-1,21,6.1816156e-11
-1,21,1.20784615e-11
-1,21,1.781388e-11
-1,21,0.88853973
-1,21,1.5463121e-10
-1,21,0.3200489
-1,21,0.82594556
-1,21,1.0188176e-11
-1,21,4.290004e-11
-1,21,1.8456995e-11
-1,21,0.6165511
-1,21,4.4734723e-11
-1,21,0.80295426
-1,21,1.2354831e-10
-1,21,7.087674e-11
-1,21,0.874221
-1,21,4.6948356e-10
-1,21,0.00028774916
-1,21,2.602066e-11
-1,21,3.5760263e-11
-1,21,1.6375725e-11
-1,21,7.995522e-11
-1,21,0.92675143
-1,21,1.5451174e-10
-1,21,7.0536785e-11
-1,21,4.6880128e-11
-1,21,3.632005e-11
-1,21,0.772103
-1,21,1.384773e-11
-1,21,9.7675326e-11
-1,21,4.412089e-11
-1,21,0.05991185
-1,21,2.1780798e-11
-1,21,8.245383e-11
-1,21,1.67336e-10
-1,21,5.859947e-11
-1,21,1.8885742e-10
-1,21,4.4436545e-11
-1,21,5.717226e-11
-1,21,9.424182e-11
-1,21,5.6850483e-11
-1,21,0.5225067
-1,21,4.717426e-11
-1,21,0.64220524
-1,21,5.8366895e-11
-1,21,0.26549354
-1,21,0.59241813
-1,21,2.3948081e-11
-1,21,0.31180695
-1,21,5.7733388e-11
-1,21,3.8756685e-11
-1,21,6.797635e-11
-1,21,1.9455253e-11
-1,21,0.24011534
-1,21,1.0110201e-10
-1,21,4.25369e-11
-1,21,1.1950287e-10
-1,21,0.32813415
-1,21,3.8015587e-11
-1,21,0.1026172
-1,21,2.2411474e-10
-1,21,1.0900371e-10
-1,21,1.0489877e-11
-1,21,0.4983118
-1,21,1.1453442e-10
-1,21,2.130243e-11
-1,21,1.1346874e-10
-1,21,0.86570185
-1,21,0.92203045
-1,21,0.03255
-1,35,1.7190991685733792e-11
-1,35,0.0355579629540443
-1,35,0.7520703673362732
-1,35,0.077064648270607
-1,35,2.9499395981513737e-11
-1,35,0.5808314085006714
-1,35,1.298870039301292e-10
-1,35,0.1111543104052543
-1,35,0.7883576154708862
-1,35,0.9130653738975524
-1,35,0.2621262073516845
-1,35,0.0616513863205909
-1,35,4.1121803878718666e-11
-1,35,0.8665544986724854
-1,35,0.0925136283040046
-1,35,0.1005470007658004
-1,35,0.1387713551521301
-1,35,0.1727152466773986
-1,35,0.1468131095170974
-1,35,0.5058398246765137
-1,35,0.1556370705366134
-1,35,5.8075381309530265e-11
-1,35,0.0636233612895011
-1,35,0.2070484012365341
-1,35,0.5652215480804443
-1,35,0.9474921822547911
-1,35,0.0102881537750363
-1,35,0.2087757736444473
-1,35,0.151049718260765
-1,35,0.3736914396286011
-1,35,8.177952065535621e-11
-1,35,0.8992605805397034
-1,35,0.0764513164758682
-1,35,0.7468637228012085
-1,35,0.1094421967864036
-1,35,0.0361448004841804
-1,35,0.8754870891571045
-1,35,0.0702804177999496
-1,35,0.0040831249207258
-1,35,1.8711174970542643e-11
-1,35,0.8713890314102173
-1,35,0.0305449999868869
-1,35,0.4307471215724945
-1,35,0.1007982045412063
-1,35,0.8517808318138123
-1,35,0.5607010722160339
-1,35,5.17330567273433e-10
-1,35,0.1098067238926887
-1,35,0.1351405680179596
-1,35,0.4426902830600738
-1,35,0.4477888345718384
-1,35,0.0792062953114509
-1,35,0.3233172595500946
-1,35,0.4324447214603424
-1,35,0.5281545519828796
-1,35,0.0585311092436313
-1,35,0.1974061876535415
-1,35,0.2060889899730682
-1,35,0.0105455014854669
-1,35,2.1612275857840757e-10
-1,35,0.1839742511510849
-1,35,0.8984726667404175
-1,35,1.2584948361205048e-10
-1,35,0.0910644084215164
-1,35,0.1951098442077636
-1,35,0.8216452598571777
-1,35,0.6742802858352661
-1,35,0.1662736684083938
-1,35,0.0515604726970195
-1,35,0.209362581372261
-1,35,0.5325334072113037
-1,35,0.4486453533172607
-1,35,0.1257456988096237
-1,35,0.0408426411449909
-1,35,0.08857262134552
-1,35,0.122772179543972
-1,35,0.1633387058973312
-1,35,0.2236502468585968
-1,35,0.4083007574081421
-1,35,0.2358485460281372
-1,35,0.924279510974884
