model,device,lr,batch_size,epochs,use_inpainter,train_loss,val_loss,iid_val_iou,iid_test_iou,ood_iou,consistency,epoch
Unet,cuda,[1e-05],8,300,True,0.8204163575172424,0.7321022164821624,0.2904500961303711,0.2963227,0.0857637748122215,0.4472091284394264,0.0
Unet,cuda,[1e-05],8,300,True,0.7646793252229691,0.6952761882543563,0.3772502243518829,0.3941073715686798,0.112414114177227,0.43144028455019,1.0
Unet,cuda,[9.990133642141359e-06],8,300,True,0.7315818095207214,0.6650070086121559,0.4709758758544922,0.5117123126983643,0.1539700031280517,0.4192045205831527,2.0
Unet,cuda,[9.960573506572391e-06],8,300,True,0.7030486220121384,0.6593374711275101,0.4897039532661438,0.5304789543151855,0.1882905960083007,0.4176261711120606,3.0
Unet,cuda,[9.911436253643445e-06],8,300,True,0.6798914057016373,0.6400642639398575,0.5723917484283447,0.616534411907196,0.2285381853580474,0.4110797044634818,4.0
Unet,cuda,[9.842915805643156e-06],8,300,True,0.6593959522247315,0.6261105948686599,0.6135393381118774,0.6457944512367249,0.2435687482357025,0.4125345212221145,5.0
Unet,cuda,[9.755282581475769e-06],8,300,True,0.6394728779792785,0.6209851977229118,0.6497026085853577,0.6825459003448486,0.2791877388954162,0.4080047500133514,6.0
Unet,cuda,[9.648882429441258e-06],8,300,True,0.6261784172058106,0.6168394374847412,0.6739447712898254,0.704295814037323,0.275687426328659,0.4042574083805084,7.0
Unet,cuda,[9.524135262330098e-06],8,300,True,0.6051955807209015,0.6110480827093124,0.6513609290122986,0.6831560730934143,0.2767399251461029,0.4169268900156021,8.0
Unet,cuda,[9.381533400219319e-06],8,300,True,0.5933050721883774,0.6013299569487571,0.7109600305557251,0.7373114228248596,0.2956105172634125,0.4142507544159889,9.0
Unet,cuda,[9.221639627510076e-06],8,300,True,0.5853353655338287,0.5928477612137795,0.6974648237228394,0.7215905785560608,0.3106570839881897,0.4237702476978302,10.0
Unet,cuda,[9.045084971874738e-06],8,300,True,0.5602460098266602,0.5854595604538918,0.7204059362411499,0.7523559331893921,0.3061500191688537,0.4251360075175762,11.0
Unet,cuda,[8.852566213878947e-06],8,300,True,0.5490169757604599,0.5771405574679375,0.7287735939025879,0.7500697374343872,0.3186838626861572,0.4329974794387817,12.0
Unet,cuda,[8.644843137107058e-06],8,300,True,0.5349299758672714,0.5761160528659821,0.7229307293891907,0.7469114661216736,0.3135583698749542,0.433601393699646,13.0
Unet,cuda,[8.422735529643445e-06],8,300,True,0.5290896427631379,0.5797993096709252,0.7059253454208374,0.735430121421814,0.3279567360877991,0.4327833533287049,14.0
Unet,cuda,[8.18711994874345e-06],8,300,True,0.5116630637645722,0.5621923065185547,0.7458654642105103,0.764523983001709,0.3284823000431061,0.4443912425637245,15.0
Unet,cuda,[7.938926261462368e-06],8,300,True,0.5110859882831573,0.5683182221651077,0.7226650714874268,0.7463295459747314,0.3237934112548828,0.4406081953644752,16.0
Unet,cuda,[7.679133974894984e-06],8,300,True,0.4981726258993149,0.5547742407023907,0.7251603603363037,0.754891037940979,0.3204457461833954,0.4546309211850166,17.0
Unet,cuda,[7.408768370508577e-06],8,300,True,0.4788044953346252,0.5421014878153801,0.7484882473945618,0.7687005400657654,0.3313918709754944,0.4620920503139496,18.0
Unet,cuda,[7.128896457825364e-06],8,300,True,0.4706704884767532,0.5393599444627761,0.7607129812240601,0.7749775052070618,0.3291045725345611,0.4634491550922394,19.0
Unet,cuda,[6.840622763423391e-06],8,300,True,0.4764853936433792,0.539674688577652,0.7553775310516357,0.7740974426269531,0.3287317454814911,0.4633959528803825,20.0
Unet,cuda,[6.545084971874738e-06],8,300,True,0.4580579447746277,0.5323879110813141,0.7751073241233826,0.7865734100341797,0.3253103792667389,0.4670937366783618,21.0
Unet,cuda,[6.243449435824273e-06],8,300,True,0.4567288953065872,0.5217797714471817,0.7725057005882263,0.7844052910804749,0.3327928781509399,0.4798674033582211,22.0
Unet,cuda,[5.936906572928625e-06],8,300,True,0.4455911892652511,0.5317278903722763,0.7579997777938843,0.7715451717376709,0.3519363403320312,0.4684409190714359,23.0
