model,device,lr,batch_size,epochs,use_inpainter,train_loss,val_loss,iid_val_iou,iid_test_iou,ood_iou,consistency,epoch
Unet,cuda,[1e-05],8,300,False,0.8479443967342377,0.7815096896886825,0.2563615143299103,0.2668995,0.0813435986638069,0.356440299153328,0.0
Unet,cuda,[1e-05],8,300,False,0.7886688500642777,0.7257277590036392,0.4874372184276581,0.5206281542778015,0.1851949542760849,0.3417368441820144,1.0
Unet,cuda,[9.990133642141359e-06],8,300,False,0.738488649725914,0.6974780714511871,0.5520331859588623,0.6035654544830322,0.2280966639518737,0.3391490551829338,2.0
Unet,cuda,[9.960573506572391e-06],8,300,False,0.6965079754590988,0.6715148687362671,0.5916978716850281,0.6454094648361206,0.2413308471441269,0.3506405076384544,3.0
Unet,cuda,[9.911436253643445e-06],8,300,False,0.661775609254837,0.6550600457191468,0.6389724612236023,0.6817829608917236,0.2776736915111542,0.3559327286481857,4.0
Unet,cuda,[9.842915805643156e-06],8,300,False,0.6326326674222946,0.6344090339541435,0.6897503733634949,0.7183464765548706,0.2719854116439819,0.3721650210022926,5.0
Unet,cuda,[9.755282581475769e-06],8,300,False,0.6098742008209228,0.6253076529502869,0.6549510955810547,0.6986950635910034,0.278326153755188,0.3832214096188545,6.0
Unet,cuda,[9.648882429441258e-06],8,300,False,0.5853536468744278,0.6032771238684654,0.7106685042381287,0.7437909841537476,0.2875696420669555,0.3967835050821304,7.0
Unet,cuda,[9.524135262330098e-06],8,300,False,0.5464296466112137,0.580103409588337,0.7368248105049133,0.7532021999359131,0.3097489774227142,0.4197437667846679,8.0
Unet,cuda,[9.381533400219319e-06],8,300,False,0.5320982271432877,0.5728141811490058,0.7323348522186279,0.7509937286376953,0.3271245658397674,0.4238887417316437,9.0
Unet,cuda,[9.221639627510076e-06],8,300,False,0.5195796120166779,0.5652075457572937,0.7427133321762085,0.7589494585990906,0.3205471932888031,0.4300725409388541,10.0
Unet,cuda,[9.045084971874738e-06],8,300,False,0.5001076716184616,0.5481994438171387,0.7406070828437805,0.7573071122169495,0.336892694234848,0.4466405853629112,11.0
Unet,cuda,[8.852566213878947e-06],8,300,False,0.4835989850759506,0.5417407378554344,0.74967360496521,0.7681264281272888,0.3218896090984344,0.4534316420555114,12.0
Unet,cuda,[8.644843137107058e-06],8,300,False,0.4678316468000412,0.5332530310750008,0.7668609023094177,0.777010440826416,0.3141312599182129,0.4610007724165916,13.0
Unet,cuda,[8.422735529643445e-06],8,300,False,0.442241376042366,0.5128973457217216,0.7769386768341064,0.7935793995857239,0.3397283852100372,0.4840938284993171,14.0
Unet,cuda,[8.18711994874345e-06],8,300,False,0.4348042339086532,0.5109514984488487,0.775373101234436,0.787294864654541,0.3508917391300201,0.4836711975932121,15.0
Unet,cuda,[7.938926261462368e-06],8,300,False,0.4223417389392853,0.4941441102325916,0.783273458480835,0.7947227358818054,0.3598168790340423,0.5011888597905636,16.0
Unet,cuda,[7.679133974894984e-06],8,300,False,0.4074877941608429,0.480920458137989,0.7795761227607727,0.800015926361084,0.3842595517635345,0.5137735921144486,17.0
Unet,cuda,[7.408768370508577e-06],8,300,False,0.411965194940567,0.4813655981421471,0.7828052639961243,0.7954367995262146,0.3738433420658111,0.5114908736944199,18.0
Unet,cuda,[7.128896457825364e-06],8,300,False,0.398301944732666,0.4725733309984207,0.7843298316001892,0.803870439529419,0.3625094294548034,0.5228686815500259,19.0
Unet,cuda,[6.840622763423391e-06],8,300,False,0.3899646598100662,0.4604813276231289,0.7741066217422485,0.8032985925674438,0.3884320855140686,0.5353974393010139,20.0
Unet,cuda,[6.545084971874738e-06],8,300,False,0.3762547194957733,0.4506251457333565,0.7797884941101074,0.803840160369873,0.4005480408668518,0.5459568274021149,21.0
Unet,cuda,[6.243449435824273e-06],8,300,False,0.3715976774692535,0.4476908278465271,0.7778733968734741,0.7965443134307861,0.3912033438682556,0.5486907914280892,22.0
Unet,cuda,[5.936906572928625e-06],8,300,False,0.358761619925499,0.4454064463078975,0.7830554842948914,0.8028182983398438,0.3992850184440613,0.5551848652958871,23.0
Unet,cuda,[5.6266661678215225e-06],8,300,False,0.3626119178533554,0.4377025812864303,0.79331374168396,0.8190820217132568,0.3845108151435852,0.5544378685951232,24.0
