model,device,lr,batch_size,epochs,use_inpainter,train_loss,val_loss,iid_val_iou,iid_test_iou,ood_iou,consistency,epoch
TriUnet,cuda,[1e-05],8,500,False,0.8524795550107956,0.7937835240364075,0.1855205744504928,0.18470746,0.0531158298254013,0.4855931720137596,0.0
TriUnet,cuda,[1e-05],8,500,False,0.8222588396072388,0.7562493553757668,0.2421038001775741,0.2417941242456436,0.0722251012921333,0.4818027666211129,1.0
TriUnet,cuda,[9.990133642141359e-06],8,500,False,0.7990522772073746,0.7386327677965164,0.2787510752677917,0.2738914489746094,0.085176907479763,0.4705456319451332,2.0
TriUnet,cuda,[9.960573506572391e-06],8,500,False,0.7831310933828354,0.7244388765096664,0.3112381994724273,0.3196099996566772,0.0980363264679908,0.4529195296764373,3.0
TriUnet,cuda,[9.911436253643445e-06],8,500,False,0.7680680710077286,0.7140549477934838,0.3218096792697906,0.3293330371379852,0.1048866584897041,0.4512618178129196,4.0
TriUnet,cuda,[9.842915805643156e-06],8,500,False,0.7588437616825103,0.7045924928784371,0.3619574010372162,0.382585346698761,0.1282173544168472,0.4331703436374664,5.0
TriUnet,cuda,[9.755282581475769e-06],8,500,False,0.7482508248090745,0.7027357158064842,0.3591239154338836,0.3741689324378967,0.1197348907589912,0.4250259238481522,6.0
TriUnet,cuda,[9.648882429441258e-06],8,500,False,0.7360007518529892,0.6951554468274117,0.397279292345047,0.4167914688587188,0.1461642235517501,0.4033777624368667,7.0
TriUnet,cuda,[9.524135262330098e-06],8,500,False,0.7277451318502426,0.68819200694561,0.4064674377441406,0.4214054346084595,0.1399522721767425,0.4029363146424294,8.0
TriUnet,cuda,[9.381533400219319e-06],8,500,False,0.7158325177431106,0.6857581785321236,0.4013836979866028,0.4243160486221313,0.1430500745773315,0.4079068118333816,9.0
TriUnet,cuda,[9.221639627510076e-06],8,500,False,0.7091573214530945,0.6721191900968552,0.4383213520050049,0.4543487131595611,0.1591282486915588,0.4087855890393257,10.0
TriUnet,cuda,[9.045084971874738e-06],8,500,False,0.6996408760547638,0.6707260060310364,0.4720379710197449,0.480483204126358,0.1690028607845306,0.3905313819646835,11.0
TriUnet,cuda,[8.852566213878947e-06],8,500,False,0.6883191341161727,0.6583324205875397,0.4992497563362121,0.5313725471496582,0.1789870709180832,0.403612254858017,12.0
TriUnet,cuda,[8.644843137107058e-06],8,500,False,0.6783518624305725,0.6598266735672951,0.5155388116836548,0.5374137163162231,0.1714866608381271,0.3966765096783637,13.0
TriUnet,cuda,[8.422735529643445e-06],8,500,False,0.6729813879728317,0.6536675521731377,0.5188190937042236,0.5291764140129089,0.1822464764118194,0.3970521596074104,14.0
TriUnet,cuda,[8.18711994874345e-06],8,500,False,0.6643610787391663,0.6545355874300003,0.5253960490226746,0.5144290924072266,0.1945064663887024,0.3948441541194916,15.0
TriUnet,cuda,[7.938926261462368e-06],8,500,False,0.6622509330511093,0.649661907851696,0.5251011252403259,0.5373313426971436,0.2007554918527603,0.3999529695510864,16.0
TriUnet,cuda,[7.679133974894984e-06],8,500,False,0.6542531555891037,0.635554583966732,0.5777397751808167,0.5941988229751587,0.2109781205654144,0.3977573873102664,17.0
TriUnet,cuda,[7.408768370508577e-06],8,500,False,0.6424857729673386,0.6395206493139267,0.5865013599395752,0.5970484614372253,0.2076668292284011,0.3919748285412788,18.0
TriUnet,cuda,[7.128896457825364e-06],8,500,False,0.6404656970500946,0.6371150594949723,0.5826917290687561,0.5979406237602234,0.2028768658638,0.3952640452980995,19.0
TriUnet,cuda,[6.840622763423391e-06],8,500,False,0.6221051454544068,0.6352993741631507,0.5914825201034546,0.6101588606834412,0.1987072527408599,0.3909175723791123,20.0
TriUnet,cuda,[6.545084971874738e-06],8,500,False,0.6246055668592453,0.6346479898691177,0.6009374260902405,0.6055676937103271,0.199688509106636,0.3911524918675423,21.0
TriUnet,cuda,[6.243449435824273e-06],8,500,False,0.614208841919899,0.6313930416107177,0.5863916277885437,0.6088242530822754,0.1782518625259399,0.3927714532613754,22.0
TriUnet,cuda,[5.936906572928625e-06],8,500,False,0.6151238709688187,0.6242903560400009,0.6085201501846313,0.6123733520507812,0.1914519816637039,0.392641204893589,23.0
TriUnet,cuda,[5.6266661678215225e-06],8,500,False,0.6103269195556641,0.6197728690505028,0.6050397753715515,0.6236122846603394,0.2080161422491073,0.4041525709629059,24.0
TriUnet,cuda,[5.3139525976465675e-06],8,500,False,0.6033924472332001,0.6209881368279457,0.6229594349861145,0.6326804161071777,0.2119063884019851,0.3985096815228462,25.0
TriUnet,cuda,[5e-06],8,500,False,0.5927397799491883,0.6163623341917992,0.6270227432250977,0.6481521725654602,0.2115837186574936,0.398058009147644,26.0
TriUnet,cuda,[4.686047402353433e-06],8,500,False,0.5942715102434158,0.6045475381612778,0.6423065066337585,0.6557515859603882,0.2061171233654022,0.4130370032787323,27.0
