model,device,lr,batch_size,epochs,use_inpainter,train_loss,val_loss,iid_val_iou,iid_test_iou,ood_iou,consistency,epoch
DeepLab,cuda,[1e-05],8,300,True,0.8217122656106949,0.7058314767479896,0.3511401712894439,0.37138873,0.1201881170272827,0.4662504866719246,0.0
DeepLab,cuda,[1e-05],8,300,True,0.7420818442106247,0.6666396653652191,0.4393737912178039,0.4810906648635864,0.1939507722854614,0.4248945626616478,1.0
DeepLab,cuda,[9.990133642141359e-06],8,300,True,0.6758523225784302,0.6411497071385384,0.5162133574485779,0.5535643100738525,0.2160916775465011,0.4016016167402267,2.0
DeepLab,cuda,[9.960573506572391e-06],8,300,True,0.6361426359415054,0.6159501209855079,0.5792276263237,0.6141596436500549,0.2160691022872924,0.4074644103646279,3.0
DeepLab,cuda,[9.911436253643445e-06],8,300,True,0.6036567032337189,0.5993527615070343,0.6030724048614502,0.628191351890564,0.250554621219635,0.417158642411232,4.0
DeepLab,cuda,[9.842915805643156e-06],8,300,True,0.5790920615196228,0.5953477349877357,0.5951944589614868,0.616858959197998,0.2470082640647888,0.419422542154789,5.0
DeepLab,cuda,[9.755282581475769e-06],8,300,True,0.556038864850998,0.5681920492649079,0.6944115161895752,0.7161630988121033,0.2780103385448456,0.4362582516670227,6.0
DeepLab,cuda,[9.648882429441258e-06],8,300,True,0.5359514969587326,0.5612424644827843,0.6837482452392578,0.7076230049133301,0.277522325515747,0.440202788412571,7.0
DeepLab,cuda,[9.524135262330098e-06],8,300,True,0.5198865181207657,0.5511993320286274,0.6934588551521301,0.7098245024681091,0.2989565730094909,0.4479376912117004,8.0
DeepLab,cuda,[9.381533400219319e-06],8,300,True,0.4926505672931671,0.5429828971624374,0.7092230916023254,0.7231203317642212,0.3022456169128418,0.4542996168136597,9.0
DeepLab,cuda,[9.221639627510076e-06],8,300,True,0.4860583126544952,0.5249993677437306,0.7325652241706848,0.7450389862060547,0.3222737610340118,0.4740521922707558,10.0
DeepLab,cuda,[9.045084971874738e-06],8,300,True,0.4612523627281188,0.5218641695380211,0.7330681085586548,0.751467227935791,0.3228154182434082,0.4753672093152999,11.0
DeepLab,cuda,[8.852566213878947e-06],8,300,True,0.4561835646629333,0.5140494623780251,0.7175308465957642,0.7346477508544922,0.3187670409679413,0.4862174993753433,12.0
DeepLab,cuda,[8.644843137107058e-06],8,300,True,0.4324282592535018,0.4919216746091843,0.7475199699401855,0.7615454196929932,0.3176821172237396,0.5041411122679711,13.0
DeepLab,cuda,[8.422735529643445e-06],8,300,True,0.4361290746927261,0.4898190405964851,0.7459635734558105,0.7647920846939087,0.339709609746933,0.5082389159500599,14.0
DeepLab,cuda,[8.18711994874345e-06],8,300,True,0.405592737197876,0.4804996088147163,0.7438783049583435,0.7704160809516907,0.3375139534473419,0.5178317666053772,15.0
DeepLab,cuda,[7.938926261462368e-06],8,300,True,0.3987711501121521,0.4745785337686539,0.7545793652534485,0.7808445692062378,0.3467236757278442,0.5253462067246437,16.0
DeepLab,cuda,[7.679133974894984e-06],8,300,True,0.3932900196313858,0.4737760156393051,0.7573024034500122,0.7750471234321594,0.3489537239074707,0.5198610706627369,17.0
DeepLab,cuda,[7.408768370508577e-06],8,300,True,0.3898460048437118,0.4552065081894397,0.7563074231147766,0.7745728492736816,0.3514001667499542,0.5368425910919905,18.0
DeepLab,cuda,[7.128896457825364e-06],8,300,True,0.3823861253261566,0.4378299081325531,0.7635268568992615,0.7872273325920105,0.347311794757843,0.5548515997827053,19.0
DeepLab,cuda,[6.840622763423391e-06],8,300,True,0.3668513703346252,0.4355330443382263,0.7652114033699036,0.7798486351966858,0.3429188132286072,0.5569824768602848,20.0
DeepLab,cuda,[6.545084971874738e-06],8,300,True,0.365995956659317,0.4317845219373703,0.7708039879798889,0.7954229116439819,0.3569090962409973,0.5635007949173451,21.0
DeepLab,cuda,[6.243449435824273e-06],8,300,True,0.3554592788219451,0.4199986727535724,0.7755179405212402,0.8028006553649902,0.334333062171936,0.5782890962064267,22.0
DeepLab,cuda,[5.936906572928625e-06],8,300,True,0.3433190262317657,0.411490238904953,0.7663010954856873,0.7879155874252319,0.3575235605239868,0.5880696557462215,23.0
DeepLab,cuda,[5.6266661678215225e-06],8,300,True,0.3433865869045258,0.4111264580488205,0.7701946496963501,0.7976175546646118,0.3628745079040527,0.5854749515652656,24.0
DeepLab,cuda,[5.3139525976465675e-06],8,300,True,0.334513127207756,0.4054199077188968,0.7760852575302124,0.7957782745361328,0.372522234916687,0.5911904187500476,25.0
DeepLab,cuda,[5e-06],8,300,True,0.3278878933191299,0.417669458091259,0.7720195055007935,0.7952297329902649,0.3709063529968261,0.5740403509140015,26.0
DeepLab,cuda,[4.686047402353433e-06],8,300,True,0.3355082136392593,0.4052160342037678,0.7825875878334045,0.8005829453468323,0.3496239781379699,0.5887109425663948,27.0
DeepLab,cuda,[4.37333383217848e-06],8,300,True,0.3265734297037124,0.3887670100480318,0.7786169648170471,0.7992103099822998,0.3657818734645843,0.6088109187036752,28.0
DeepLab,cuda,[4.063093427071377e-06],8,300,True,0.3071016156673431,0.3876012460887432,0.7761402130126953,0.7998935580253601,0.3723519742488861,0.6150119380652905,29.0
DeepLab,cuda,[3.756550564175726e-06],8,300,True,0.3138733065128326,0.3934053266793489,0.7846994996070862,0.8044299483299255,0.363463431596756,0.5953468010574579,30.0
DeepLab,cuda,[3.4549150281252648e-06],8,300,True,0.3063708764314651,0.3895451028645038,0.7694960832595825,0.8085067272186279,0.3771686851978302,0.605859881490469,31.0
DeepLab,cuda,[3.159377236576612e-06],8,300,True,0.3183940768241882,0.3881864171475172,0.7756698131561279,0.8008145093917847,0.3832160532474518,0.6066691879928112,32.0
DeepLab,cuda,[2.871103542174637e-06],8,300,True,0.3113353025913238,0.3920393636077642,0.7760547399520874,0.8022012114524841,0.3660458624362945,0.6067703235894442,33.0
DeepLab,cuda,[2.5912316294914232e-06],8,300,True,0.3024737411737442,0.3906607535481453,0.7749791741371155,0.8018377423286438,0.3729992210865021,0.6045835153758525,34.0
DeepLab,cuda,[2.320866025105016e-06],8,300,True,0.3026371628046035,0.377809772118926,0.7797658443450928,0.8023533821105957,0.3785308003425598,0.622186985835433,35.0
DeepLab,cuda,[2.061073738537635e-06],8,300,True,0.2898006290197372,0.3753562642633914,0.7843059301376343,0.8105746507644653,0.3637269139289856,0.620205455571413,36.0
DeepLab,cuda,[1.8128800512565514e-06],8,300,True,0.3077620327472686,0.3795452543348074,0.7847908139228821,0.8090116381645203,0.380264401435852,0.6166163534671067,37.0
DeepLab,cuda,[1.5772644703565564e-06],8,300,True,0.297212056517601,0.3804445670545101,0.7836363911628723,0.8108673691749573,0.3749630153179168,0.6169519817829132,38.0
DeepLab,cuda,[1.3551568628929434e-06],8,300,True,0.2930813044309616,0.3773764133453369,0.7839429974555969,0.8111585378646851,0.3730219304561615,0.6181047587841749,39.0
DeepLab,cuda,[1.1474337861210543e-06],8,300,True,0.2983349877595901,0.3652618853747845,0.7799010276794434,0.8144297003746033,0.368710458278656,0.6331613833457231,40.0
DeepLab,cuda,[9.549150281252633e-07],8,300,True,0.2930987769365311,0.3905676048994064,0.7763423323631287,0.8086757063865662,0.3699986636638641,0.6059153388440609,41.0
DeepLab,cuda,[7.783603724899258e-07],8,300,True,0.2821575582027435,0.3696705978363752,0.7839323282241821,0.8084548115730286,0.3642661571502685,0.6250494410842657,42.0
DeepLab,cuda,[6.184665997806822e-07],8,300,True,0.2932450699806213,0.3743598245829344,0.7792981863021851,0.8116034865379333,0.3701924383640289,0.6228503411263228,43.0
DeepLab,cuda,[4.758647376699033e-07],8,300,True,0.2952234208583831,0.3636505349725485,0.7830063700675964,0.8152831792831421,0.3648891746997833,0.6302508570253849,44.0
DeepLab,cuda,[3.511175705587433e-07],8,300,True,0.2802981704473495,0.3841154445707798,0.7808454036712646,0.8091092705726624,0.3707190155982971,0.612497271746397,45.0
DeepLab,cuda,[2.447174185242324e-07],8,300,True,0.2865885722637176,0.3782974679768085,0.7819753289222717,0.8117064833641052,0.3711090087890625,0.6178140335530042,46.0
DeepLab,cuda,[1.5708419435684518e-07],8,300,True,0.2946011853218078,0.3781374169886112,0.7761341333389282,0.8088343143463135,0.3779445588588714,0.6163348780572415,47.0
DeepLab,cuda,[8.85637463565564e-08],8,300,True,0.2756227082014084,0.3695297830551862,0.7812060713768005,0.8159371018409729,0.3760318458080292,0.6299565614014864,48.0
DeepLab,cuda,[3.9426493427611177e-08],8,300,True,0.3005102688074112,0.3729002352803945,0.7785224318504333,0.8098155856132507,0.3741481304168701,0.6248374459892512,49.0
DeepLab,cuda,[9.866357858642206e-09],8,300,True,0.2890687775611877,0.3708618033677339,0.7821928262710571,0.8103728294372559,0.3732278347015381,0.62622697904706,50.0
DeepLab,cuda,[1e-05],8,300,True,0.2975927007198333,0.3698993915319443,0.777405321598053,0.804617166519165,0.3861650824546814,0.6272971736639739,51.0
