model,device,lr,batch_size,epochs,use_inpainter,train_loss,val_loss,iid_val_iou,iid_test_iou,ood_iou,consistency,epoch
FPN,cuda,[1e-05],8,300,False,0.8159200471639633,0.714352598786354,0.3685429096221924,0.38065478,0.1060625612735748,0.4294540476799011,0.0
FPN,cuda,[1e-05],8,300,False,0.7244312244653702,0.6757434412837029,0.4947759211063385,0.5194565653800964,0.1768584698438644,0.4079156744480133,1.0
FPN,cuda,[9.990133642141359e-06],8,300,False,0.6666208899021149,0.6555054578185081,0.6029489636421204,0.633219838142395,0.2140510976314544,0.3885393863916397,2.0
FPN,cuda,[9.960573506572391e-06],8,300,False,0.6226904934644699,0.647311053276062,0.6268083453178406,0.6545178890228271,0.221516415476799,0.3813535195589065,3.0
FPN,cuda,[9.911436253643445e-06],8,300,False,0.5839725488424301,0.6490765431523323,0.6628886461257935,0.6950486898422241,0.2280591875314712,0.3670114120841026,4.0
FPN,cuda,[9.842915805643156e-06],8,300,False,0.5536904954910278,0.6531404477357864,0.6711638569831848,0.706237256526947,0.2349780797958374,0.3550305274128914,5.0
FPN,cuda,[9.755282581475769e-06],8,300,False,0.5260577440261841,0.6444278001785279,0.6951866149902344,0.733288586139679,0.2543735802173614,0.3586953300237655,6.0
FPN,cuda,[9.648882429441258e-06],8,300,False,0.5109590852260589,0.6304667669534684,0.6882760524749756,0.7181031703948975,0.2643051147460937,0.3775142213702201,7.0
FPN,cuda,[9.524135262330098e-06],8,300,False,0.4834763473272324,0.6290124729275703,0.7075353264808655,0.739542543888092,0.2709096074104309,0.3707196044921875,8.0
FPN,cuda,[9.381533400219319e-06],8,300,False,0.4644952172040939,0.6460799321532249,0.7235857248306274,0.7572696208953857,0.2857371270656585,0.3477045345306396,9.0
FPN,cuda,[9.221639627510076e-06],8,300,False,0.4508229130506515,0.6284337124228477,0.7062246799468994,0.7447782754898071,0.254614382982254,0.3701174592971802,10.0
FPN,cuda,[9.045084971874738e-06],8,300,False,0.4327762877941131,0.6238335660099983,0.7253984212875366,0.7583802938461304,0.2975682318210602,0.3691381493210792,11.0
FPN,cuda,[8.852566213878947e-06],8,300,False,0.4211225807666778,0.6274408784508705,0.7364112138748169,0.7625385522842407,0.2953790724277496,0.3635944485664367,12.0
FPN,cuda,[8.644843137107058e-06],8,300,False,0.4021475636959076,0.623839659690857,0.7317603826522827,0.7637637853622437,0.3028212487697601,0.3650865116715431,13.0
FPN,cuda,[8.422735529643445e-06],8,300,False,0.3883191066980362,0.6261277097463608,0.7487531304359436,0.776081383228302,0.2917727828025818,0.3605032539367676,14.0
FPN,cuda,[8.18711994874345e-06],8,300,False,0.3830171602964401,0.6033793115615844,0.7406413555145264,0.7824642658233643,0.3089556097984314,0.3853055986762047,15.0
FPN,cuda,[7.938926261462368e-06],8,300,False,0.3621660143136978,0.5904165491461754,0.746919572353363,0.7747595310211182,0.3006309568881988,0.3987966471910477,16.0
FPN,cuda,[7.679133974894984e-06],8,300,False,0.3474389177560806,0.5950175693631172,0.7448152303695679,0.7818650007247925,0.3122361600399017,0.391536371409893,17.0
FPN,cuda,[7.408768370508577e-06],8,300,False,0.3476196521520615,0.5915494346618653,0.7509663105010986,0.786424458026886,0.305445909500122,0.3930454015731811,18.0
FPN,cuda,[7.128896457825364e-06],8,300,False,0.3288632506132126,0.5930646100640297,0.7528228163719177,0.7854346632957458,0.3137461841106415,0.3898106387257576,19.0
FPN,cuda,[6.840622763423391e-06],8,300,False,0.3246709603071213,0.590617410838604,0.7504863739013672,0.7842815518379211,0.3152826130390167,0.3955492979288101,20.0
FPN,cuda,[6.545084971874738e-06],8,300,False,0.3197805774211884,0.5777017411589622,0.7511021494865417,0.7854096293449402,0.3232227265834808,0.4109040422737599,21.0
FPN,cuda,[6.243449435824273e-06],8,300,False,0.2999309468269348,0.5880778244137764,0.7591713070869446,0.7925557494163513,0.325425237417221,0.3911740154027938,22.0
FPN,cuda,[5.936906572928625e-06],8,300,False,0.2958339726924896,0.58406923443079,0.7556275725364685,0.7888745069503784,0.3292684257030487,0.3958825854957104,23.0
FPN,cuda,[5.6266661678215225e-06],8,300,False,0.2947424417734146,0.5788554421067238,0.7582985162734985,0.7919659614562988,0.3243248164653778,0.403722131550312,24.0
FPN,cuda,[5.3139525976465675e-06],8,300,False,0.2840723383426666,0.5646897611021996,0.7555844187736511,0.790209174156189,0.3261134028434753,0.4164550390839576,25.0
FPN,cuda,[5e-06],8,300,False,0.2804819321632385,0.568865012228489,0.7585270404815674,0.792106032371521,0.325487732887268,0.4122154042124748,26.0
FPN,cuda,[4.686047402353433e-06],8,300,False,0.2697429347038269,0.5749400097131729,0.7636365294456482,0.7951161861419678,0.3281269371509552,0.4093329730629921,27.0
FPN,cuda,[4.37333383217848e-06],8,300,False,0.2678542351722717,0.5777437338232994,0.7634506821632385,0.7939155697822571,0.3178168535232544,0.4000628492236138,28.0
FPN,cuda,[4.063093427071377e-06],8,300,False,0.2585554856061935,0.5732295405864716,0.7680325508117676,0.7948510646820068,0.3206901252269745,0.408400799036026,29.0
FPN,cuda,[3.756550564175726e-06],8,300,False,0.255012001991272,0.5594048802554608,0.7558391094207764,0.7891971468925476,0.3231668174266815,0.4256371814012527,30.0
FPN,cuda,[3.4549150281252648e-06],8,300,False,0.2538878679275512,0.5675645652413368,0.7626152038574219,0.7977651357650757,0.3236032724380493,0.4153795355558395,31.0
FPN,cuda,[3.159377236576612e-06],8,300,False,0.2460801512002945,0.5459546758234501,0.7642402648925781,0.7981578707695007,0.3204808831214905,0.4355703620612621,32.0
FPN,cuda,[2.871103542174637e-06],8,300,False,0.2450918477773666,0.5636294522881508,0.7645756602287292,0.7957665920257568,0.3289576172828674,0.4144494611024857,33.0
FPN,cuda,[2.5912316294914232e-06],8,300,False,0.2455906999111175,0.5742380228638649,0.7639386057853699,0.7951191663742065,0.3261860311031341,0.4030762293934822,34.0
FPN,cuda,[2.320866025105016e-06],8,300,False,0.2402274644374847,0.5509151604771614,0.7676937580108643,0.7921813130378723,0.3225524723529815,0.4250357411801815,35.0
FPN,cuda,[2.061073738537635e-06],8,300,False,0.2377890789508819,0.548595799356699,0.7661893963813782,0.7948869466781616,0.3256569504737854,0.4303497113287449,36.0
FPN,cuda,[1.8128800512565514e-06],8,300,False,0.233750119805336,0.5604367469251156,0.7613662481307983,0.7904142141342163,0.3206592500209808,0.4156221874058247,37.0
FPN,cuda,[1.5772644703565564e-06],8,300,False,0.2369491297006607,0.5551582162082195,0.764222264289856,0.794493556022644,0.3263510763645172,0.4211348879337311,38.0
FPN,cuda,[1.3551568628929434e-06],8,300,False,0.2335104775428772,0.5474133294820785,0.7638192772865295,0.7905488610267639,0.3269530832767486,0.431586942076683,39.0
FPN,cuda,[1.1474337861210543e-06],8,300,False,0.2354434847831726,0.5511121594905853,0.7611136436462402,0.792504072189331,0.3300079107284546,0.4295336359739303,40.0
FPN,cuda,[9.549150281252633e-07],8,300,False,0.2300354540348053,0.5502873595058918,0.7614895701408386,0.7932581901550293,0.3238031566143036,0.4278872257471084,41.0
FPN,cuda,[7.783603724899258e-07],8,300,False,0.2313258028030395,0.5415752267837525,0.7659481763839722,0.7962828874588013,0.325662612915039,0.4378632801771164,42.0
FPN,cuda,[6.184665997806822e-07],8,300,False,0.2272882133722305,0.555704005509615,0.7691024541854858,0.80060875415802,0.3237931132316589,0.4219858168065548,43.0
FPN,cuda,[4.758647376699033e-07],8,300,False,0.2244499450922012,0.542089863717556,0.7666369676589966,0.795005738735199,0.3219980895519256,0.4349267908930778,44.0
FPN,cuda,[3.511175705587433e-07],8,300,False,0.2330890321731567,0.5392138683795928,0.7638614177703857,0.7923597693443298,0.3223068416118622,0.4404271331429481,45.0
FPN,cuda,[2.447174185242324e-07],8,300,False,0.2291044819355011,0.5607222229242325,0.7658637762069702,0.7984556555747986,0.3219519555568695,0.4146901348233223,46.0
FPN,cuda,[1.5708419435684518e-07],8,300,False,0.2295761585235595,0.5497909435629844,0.7679811120033264,0.7982663512229919,0.3279981911182403,0.4270082315802574,47.0
FPN,cuda,[8.85637463565564e-08],8,300,False,0.2289143848419189,0.5520495474338531,0.7663397192955017,0.7989734411239624,0.3232218027114868,0.4241408647596836,48.0
FPN,cuda,[3.9426493427611177e-08],8,300,False,0.2330198538303375,0.5639729142189026,0.7632761597633362,0.7944995164871216,0.3234782814979553,0.4112148961424827,49.0
FPN,cuda,[9.866357858642206e-09],8,300,False,0.2295120638608932,0.5356536895036698,0.7610190510749817,0.7908057570457458,0.3314927518367767,0.4488926008343696,50.0
FPN,cuda,[1e-05],8,300,False,0.2238348352909088,0.5297707130014896,0.7624679803848267,0.801102876663208,0.3194420337677002,0.4512646557390689,51.0
FPN,cuda,[9.997532801828659e-06],8,300,False,0.2189809888601303,0.5254614813625813,0.7573822140693665,0.7922858595848083,0.3284150063991546,0.4545318061113357,52.0
FPN,cuda,[9.990133642141359e-06],8,300,False,0.2112494933605194,0.5420980916917324,0.7585776448249817,0.7947051525115967,0.294399619102478,0.4347052013874054,53.0
FPN,cuda,[9.9778098230154e-06],8,300,False,0.2023124581575393,0.542562430948019,0.7454643845558167,0.7898581624031067,0.328201413154602,0.4348133039474487,54.0
FPN,cuda,[9.960573506572391e-06],8,300,False,0.1937368923425674,0.5259911608695984,0.7663111686706543,0.7989872694015503,0.3240265250205993,0.4493803130090237,55.0
FPN,cuda,[9.938441702975689e-06],8,300,False,0.1862684202194214,0.5283111943304539,0.771811842918396,0.810255765914917,0.3245326280593872,0.4455791686475276,56.0
FPN,cuda,[9.911436253643445e-06],8,300,False,0.18346395611763,0.5183901557326317,0.7712036371231079,0.8122793436050415,0.3107090890407562,0.4603877310454846,57.0
FPN,cuda,[9.879583809693737e-06],8,300,False,0.1719330370426178,0.5064339256286621,0.7717694640159607,0.809325635433197,0.3345036804676056,0.4735707630217075,58.0
FPN,cuda,[9.842915805643156e-06],8,300,False,0.1623160058259964,0.4965100063383579,0.7685813307762146,0.8130897283554077,0.3269912600517273,0.482222867757082,59.0
FPN,cuda,[9.801468428384716e-06],8,300,False,0.1602725386619568,0.483515131175518,0.7642244696617126,0.7991920709609985,0.3331651389598846,0.4967205446958541,60.0
