model,device,lr,batch_size,epochs,use_inpainter,train_loss,val_loss,iid_val_iou,iid_test_iou,ood_iou,consistency,epoch
FPN,cuda,[1e-05],8,300,False,0.7511462169885635,0.719771359860897,0.3142591118812561,0.31572634,0.0831613466143608,0.4545459046959876,0.0
FPN,cuda,[1e-05],8,300,False,0.6985613763332367,0.6831569001078606,0.4210056662559509,0.4321978092193603,0.1300489902496338,0.4359440937638282,1.0
FPN,cuda,[9.990133642141359e-06],8,300,False,0.6706171840429306,0.6654394620656967,0.4922431707382202,0.5135066509246826,0.1763619780540466,0.4211483538150787,2.0
FPN,cuda,[9.960573506572391e-06],8,300,False,0.6465112954378128,0.6510405379533768,0.5528332591056824,0.5635570883750916,0.1916198134422302,0.4120318835973739,3.0
FPN,cuda,[9.911436253643445e-06],8,300,False,0.6220377314090729,0.6399766796827316,0.5637293457984924,0.5771317481994629,0.2194968312978744,0.415366784632206,4.0
FPN,cuda,[9.842915805643156e-06],8,300,False,0.5973599302768707,0.63239192456007,0.648152232170105,0.6587298512458801,0.2490934878587722,0.402224268913269,5.0
FPN,cuda,[9.755282581475769e-06],8,300,False,0.5792374205589295,0.6276450514793396,0.6466290354728699,0.660393238067627,0.2591126561164856,0.4017216664552688,6.0
FPN,cuda,[9.648882429441258e-06],8,300,False,0.5693496069312096,0.6197106337547302,0.6776034832000732,0.6950305700302124,0.2750888466835022,0.4007649624347686,7.0
FPN,cuda,[9.524135262330098e-06],8,300,False,0.5493341892957687,0.6186229398846627,0.6828235387802124,0.7037471532821655,0.2714590430259704,0.3984579929709434,8.0
FPN,cuda,[9.381533400219319e-06],8,300,False,0.5366017389297485,0.6054787224531174,0.6819887757301331,0.6991527676582336,0.2828176021575928,0.4169754153490066,9.0
FPN,cuda,[9.221639627510076e-06],8,300,False,0.5261431995034218,0.6033225277066231,0.6818353533744812,0.7125098705291748,0.2914460301399231,0.4181192991137504,10.0
FPN,cuda,[9.045084971874738e-06],8,300,False,0.5090847316384316,0.6015098771452904,0.7148594856262207,0.7365858554840088,0.3130090236663818,0.4119946652650833,11.0
FPN,cuda,[8.852566213878947e-06],8,300,False,0.4996207663416862,0.5940080419182777,0.6882659196853638,0.7159103155136108,0.3045071065425873,0.4279209649562836,12.0
FPN,cuda,[8.644843137107058e-06],8,300,False,0.4904332488775253,0.5862357947230339,0.7288877367973328,0.7483631372451782,0.3222469091415405,0.424218455851078,13.0
FPN,cuda,[8.422735529643445e-06],8,300,False,0.4814534878730774,0.5886219805479049,0.7154719829559326,0.740458071231842,0.3313763737678528,0.4255891981720924,14.0
FPN,cuda,[8.18711994874345e-06],8,300,False,0.4741796100139618,0.5766997990012169,0.7149431109428406,0.732739269733429,0.3251497745513916,0.4353610503673554,15.0
FPN,cuda,[7.938926261462368e-06],8,300,False,0.4628433582186699,0.5712487149238586,0.7325491309165955,0.7497372627258301,0.3406264781951904,0.4376904278993606,16.0
FPN,cuda,[7.679133974894984e-06],8,300,False,0.4466310188174248,0.567198337316513,0.7243178486824036,0.7405867576599121,0.3385935425758362,0.4384872306883335,17.0
FPN,cuda,[7.408768370508577e-06],8,300,False,0.4403063145279884,0.5640718007087707,0.7386907339096069,0.7581929564476013,0.3423970937728882,0.4389051562547683,18.0
FPN,cuda,[7.128896457825364e-06],8,300,False,0.4291339439153671,0.55437843978405,0.7405796051025391,0.760475754737854,0.3550550639629364,0.451662418693304,19.0
FPN,cuda,[6.840622763423391e-06],8,300,False,0.4169815370440483,0.5560739566385746,0.7368614077568054,0.7553857564926147,0.3535316586494446,0.4507567682862281,20.0
FPN,cuda,[6.545084971874738e-06],8,300,False,0.4154233846068382,0.5490876241028309,0.7367070913314819,0.7620421648025513,0.3534259498119354,0.4556169900298118,21.0
FPN,cuda,[6.243449435824273e-06],8,300,False,0.4021082961559296,0.543205304890871,0.7521230578422546,0.7698153853416443,0.351250559091568,0.4562975527346133,22.0
FPN,cuda,[5.936906572928625e-06],8,300,False,0.3975885251164436,0.5370805662870407,0.7397817969322205,0.7737099528312683,0.3508570492267608,0.4679322211444378,23.0
FPN,cuda,[5.6266661678215225e-06],8,300,False,0.3934427838027477,0.5365017578005791,0.7588748335838318,0.7822903394699097,0.3631664514541626,0.4642454431951046,24.0
FPN,cuda,[5.3139525976465675e-06],8,300,False,0.3871675390005111,0.5215769597887993,0.756513237953186,0.7792080640792847,0.3605374693870544,0.4798932150006294,25.0
FPN,cuda,[5e-06],8,300,False,0.3824514128267765,0.5356624835729599,0.7533810138702393,0.7821301221847534,0.3564077913761139,0.4665353247523307,26.0
FPN,cuda,[4.686047402353433e-06],8,300,False,0.3721510395407676,0.5177167591452598,0.7655291557312012,0.7864421010017395,0.3621699810028076,0.4837468539178371,27.0
FPN,cuda,[4.37333383217848e-06],8,300,False,0.3683271394670009,0.5161207433044911,0.7625824213027954,0.7852635383605957,0.369110107421875,0.4846271799504756,28.0
FPN,cuda,[4.063093427071377e-06],8,300,False,0.365907227396965,0.5233137549459934,0.7517587542533875,0.7799309492111206,0.3578755259513855,0.4784026995301247,29.0
FPN,cuda,[3.756550564175726e-06],8,300,False,0.3650885961949825,0.5143832218647003,0.7581655383110046,0.7840456366539001,0.3557648062705993,0.4862076857686043,30.0
FPN,cuda,[3.4549150281252648e-06],8,300,False,0.3569132362306118,0.5078683790564537,0.7641782164573669,0.7823643684387207,0.3658368587493896,0.4908859299123287,31.0
FPN,cuda,[3.159377236576612e-06],8,300,False,0.3549311210215091,0.5158228792250157,0.7633230686187744,0.7877273559570312,0.381913423538208,0.4852224650979042,32.0
FPN,cuda,[2.871103542174637e-06],8,300,False,0.3492884837090969,0.5123516242206096,0.7556230425834656,0.7800262570381165,0.3691615760326385,0.4884194503724575,33.0
FPN,cuda,[2.5912316294914232e-06],8,300,False,0.3501370878517628,0.5055499178171158,0.7594612240791321,0.7815207839012146,0.3757197260856628,0.4958427120745182,34.0
FPN,cuda,[2.320866025105016e-06],8,300,False,0.3516315527260303,0.5048613968491554,0.7595223188400269,0.7871569991111755,0.3784347474575043,0.4940210202336311,35.0
FPN,cuda,[2.061073738537635e-06],8,300,False,0.3488858510553836,0.5089456251263619,0.760347306728363,0.7891396880149841,0.3699266016483307,0.4903942985832691,36.0
FPN,cuda,[1.8128800512565514e-06],8,300,False,0.3446930931508541,0.5094953998923302,0.7714423537254333,0.7933344841003418,0.3697545230388641,0.488351933658123,37.0
FPN,cuda,[1.5772644703565564e-06],8,300,False,0.3387592105567455,0.508918749243021,0.762529730796814,0.7890276312828064,0.3690902292728424,0.4896873959898948,38.0
FPN,cuda,[1.3551568628929434e-06],8,300,False,0.3418325689435005,0.50080352678895,0.7608102560043335,0.7873238325119019,0.376147449016571,0.5019185538589954,39.0
FPN,cuda,[1.1474337861210543e-06],8,300,False,0.3402096484601498,0.5056285829842091,0.7673330903053284,0.7941083312034607,0.3783005774021148,0.4909193368256092,40.0
FPN,cuda,[9.549150281252633e-07],8,300,False,0.3397861284017562,0.4952928352355957,0.7641661167144775,0.7870440483093262,0.3806724548339844,0.5043132603168488,41.0
FPN,cuda,[7.783603724899258e-07],8,300,False,0.3369165626168251,0.5037577341496945,0.7674742341041565,0.7926338911056519,0.3819002509117126,0.4952458822727204,42.0
FPN,cuda,[6.184665997806822e-07],8,300,False,0.3319095665216446,0.5041739389300346,0.7654514312744141,0.7900713086128235,0.3736674189567566,0.4925281172990798,43.0
FPN,cuda,[4.758647376699033e-07],8,300,False,0.3347033178806305,0.4951298624277115,0.7707832455635071,0.7946611046791077,0.3780732154846191,0.5023485220968723,44.0
FPN,cuda,[3.511175705587433e-07],8,300,False,0.3400294256210327,0.4952358707785606,0.7657239437103271,0.7906492352485657,0.3769565224647522,0.5027108529210091,45.0
FPN,cuda,[2.447174185242324e-07],8,300,False,0.3381284743547439,0.4927100041508674,0.7677778005599976,0.791770339012146,0.3797484338283539,0.5097530384361744,46.0
FPN,cuda,[1.5708419435684518e-07],8,300,False,0.3363413520157337,0.4967768737673759,0.7707743644714355,0.791740894317627,0.3845809698104858,0.5013589969277381,47.0
FPN,cuda,[8.85637463565564e-08],8,300,False,0.3386372841894626,0.4999280798435211,0.7697635889053345,0.7924602627754211,0.3730752766132355,0.4979065009951591,48.0
FPN,cuda,[3.9426493427611177e-08],8,300,False,0.3358081927895546,0.5064778500795364,0.7645648717880249,0.7893229722976685,0.3748729526996612,0.4912269604206085,49.0
FPN,cuda,[9.866357858642206e-09],8,300,False,0.3414385084807873,0.4997377362847328,0.7596083879470825,0.7897987961769104,0.370761901140213,0.500789910852909,50.0
FPN,cuda,[1e-05],8,300,False,0.3320656205713749,0.4956028537452221,0.7673280835151672,0.7915779948234558,0.3878693580627441,0.499419058561325,51.0
FPN,cuda,[9.997532801828659e-06],8,300,False,0.3260343772172928,0.4962639275193214,0.7588098645210266,0.7861970663070679,0.3951221406459808,0.5045047388970851,52.0
FPN,cuda,[9.990133642141359e-06],8,300,False,0.3179453417658806,0.4824551267921924,0.7733664512634277,0.7896466255187988,0.3971707820892334,0.513536973297596,53.0
FPN,cuda,[9.9778098230154e-06],8,300,False,0.312594957947731,0.4793198938667774,0.7738555669784546,0.7909814715385437,0.395690381526947,0.5151802778244019,54.0
FPN,cuda,[9.960573506572391e-06],8,300,False,0.300020602941513,0.4724468174576759,0.764667272567749,0.7935783863067627,0.3920772969722748,0.5254723954200744,55.0
FPN,cuda,[9.938441702975689e-06],8,300,False,0.2912742273509502,0.4769448238611221,0.7701833248138428,0.7945537567138672,0.4041774570941925,0.5219160678982735,56.0
FPN,cuda,[9.911436253643445e-06],8,300,False,0.286647315621376,0.4643527823686599,0.7686285972595215,0.7986621260643005,0.3811299800872803,0.5340900486707687,57.0
FPN,cuda,[9.879583809693737e-06],8,300,False,0.2785136729478836,0.4712857268750667,0.7735909819602966,0.7964990139007568,0.3868622183799743,0.5253423994779587,58.0
FPN,cuda,[9.842915805643156e-06],8,300,False,0.270583390891552,0.449575102776289,0.785338282585144,0.8016709089279175,0.4004721343517303,0.5459008976817131,59.0
FPN,cuda,[9.801468428384716e-06],8,300,False,0.2695895607769489,0.4523700523376465,0.7727285027503967,0.7925026416778564,0.4043652713298797,0.5484347759187221,60.0
FPN,cuda,[9.755282581475769e-06],8,300,False,0.2562077088654041,0.441429099291563,0.7860102653503418,0.7990486025810242,0.3902828395366668,0.5525395906716586,61.0
FPN,cuda,[9.704403844771128e-06],8,300,False,0.2491956721246242,0.4289007217437028,0.789579451084137,0.802211582660675,0.4021748602390289,0.5682997471094131,62.0
FPN,cuda,[9.648882429441258e-06],8,300,False,0.245812711417675,0.4218049413710832,0.791867196559906,0.8062054514884949,0.4184243679046631,0.5713565647602081,63.0
FPN,cuda,[9.588773128419907e-06],8,300,False,0.2392761224508285,0.4134070642292499,0.7856379747390747,0.8031817674636841,0.4125172793865204,0.5890244302153587,64.0
FPN,cuda,[9.524135262330098e-06],8,300,False,0.2364066000282764,0.4204810755699873,0.7814107537269592,0.8005374670028687,0.4248633086681366,0.5743699974566698,65.0
FPN,cuda,[9.45503262094184e-06],8,300,False,0.2314297857880592,0.4117337458580732,0.7962074279785156,0.8026019334793091,0.4167562127113342,0.5870418904721737,66.0
FPN,cuda,[9.381533400219319e-06],8,300,False,0.2195539304614067,0.417741302549839,0.7919500470161438,0.8049057126045227,0.4065629541873932,0.5759576219320297,67.0
FPN,cuda,[9.30371013501972e-06],8,300,False,0.2218090438842773,0.4014560216665268,0.8009021878242493,0.805774450302124,0.4202524721622467,0.5984784230589867,68.0
FPN,cuda,[9.221639627510076e-06],8,300,False,0.2095105195045471,0.4102328483015299,0.7936596870422363,0.8062452077865601,0.4221128821372986,0.5818028283119201,69.0
FPN,cuda,[9.13540287137281e-06],8,300,False,0.2086909791082143,0.4009271909296512,0.7954415678977966,0.8052953481674194,0.41916024684906,0.5949123462289572,70.0
FPN,cuda,[9.045084971874738e-06],8,300,False,0.2024405772238969,0.3876184526830911,0.7985775470733643,0.8036212921142578,0.4323321878910064,0.6089437077194453,71.0
FPN,cuda,[8.950775061878451e-06],8,300,False,0.1950766476243734,0.3880202250182629,0.8014110326766968,0.8062974810600281,0.4285339415073395,0.605992225036025,72.0
FPN,cuda,[8.852566213878947e-06],8,300,False,0.1919679336994886,0.376552655249834,0.8015063405036926,0.811360239982605,0.4303858876228332,0.6219291344285012,73.0
FPN,cuda,[8.750555348152299e-06],8,300,False,0.1890173152089119,0.3749257060885429,0.7977952361106873,0.8136539459228516,0.4510063230991363,0.6184628388285637,74.0
FPN,cuda,[8.644843137107058e-06],8,300,False,0.1835393474251032,0.3742120158672333,0.8034955859184265,0.8198917508125305,0.4263657629489898,0.6213952644914389,75.0
FPN,cuda,[8.535533905932739e-06],8,300,False,0.1764374980330467,0.3798153669387102,0.798261284828186,0.812537670135498,0.4362753927707672,0.6163570064306259,76.0
FPN,cuda,[8.422735529643445e-06],8,300,False,0.1763211353868246,0.3870449148863554,0.8002051711082458,0.8188410401344299,0.4460331797599792,0.6052943649888038,77.0
FPN,cuda,[8.30655932661826e-06],8,300,False,0.1728467977046966,0.3806658890098333,0.7811571359634399,0.8099482655525208,0.4491245448589325,0.6132122856378555,78.0
FPN,cuda,[8.18711994874345e-06],8,300,False,0.1685913825780153,0.3739162890613079,0.7986520528793335,0.8121995329856873,0.4509585201740265,0.6202568216621875,79.0
FPN,cuda,[8.064535268264883e-06],8,300,False,0.1734400581568479,0.3724864485859871,0.7924380302429199,0.8136295080184937,0.4261041283607483,0.6251526513695718,80.0
FPN,cuda,[7.938926261462368e-06],8,300,False,0.1617095801234245,0.3703063808381557,0.7755409479141235,0.8095523715019226,0.4261827170848846,0.635317811369896,81.0
FPN,cuda,[7.810416889260654e-06],8,300,False,0.161193011328578,0.3687869107723236,0.7855799794197083,0.8152000308036804,0.4291524589061737,0.6262868089228868,82.0
FPN,cuda,[7.679133974894984e-06],8,300,False,0.1539686570316553,0.3559360664337873,0.7945932745933533,0.8165799975395203,0.4360551238059997,0.6410494318604469,83.0
FPN,cuda,[7.545207078751858e-06],8,300,False,0.1528860638290643,0.3602457072585821,0.7864948511123657,0.8132438659667969,0.4167970418930053,0.6428970347344876,84.0
FPN,cuda,[7.408768370508577e-06],8,300,False,0.1510958447307348,0.3445499380677938,0.78032386302948,0.8109169602394104,0.4384849071502685,0.660938337892294,85.0
FPN,cuda,[7.269952498697734e-06],8,300,False,0.1500088753551244,0.3411062399297953,0.7984333634376526,0.826981782913208,0.4324322640895843,0.6511133612692357,86.0
FPN,cuda,[7.128896457825364e-06],8,300,False,0.1475665720552206,0.338132703974843,0.7920417785644531,0.8174683451652527,0.4352219104766845,0.6607766482979059,87.0
FPN,cuda,[6.985739453173903e-06],8,300,False,0.1468481909483671,0.3629102247953415,0.7776142358779907,0.8088541626930237,0.4246287047863006,0.6297102106362582,88.0
FPN,cuda,[6.840622763423391e-06],8,300,False,0.1405328830331564,0.3539516044408083,0.7860621809959412,0.8138051629066467,0.4335809350013733,0.6412948923557997,89.0
FPN,cuda,[6.693689601226458e-06],8,300,False,0.141534716412425,0.3359208579361439,0.7944043874740601,0.813815176486969,0.425460934638977,0.6605978711694479,90.0
FPN,cuda,[6.545084971874738e-06],8,300,False,0.1333106844127178,0.3278620541095733,0.8051989078521729,0.8198497295379639,0.4442696571350097,0.6693726556748152,91.0
FPN,cuda,[6.3949555301961474e-06],8,300,False,0.1333638370037078,0.342883702814579,0.7947860956192017,0.8205220699310303,0.4297317564487457,0.6531341142207384,92.0
FPN,cuda,[6.243449435824273e-06],8,300,False,0.1326069746911525,0.3437900738418102,0.7986599206924438,0.8249300122261047,0.4290086925029754,0.6520939262211323,93.0
FPN,cuda,[6.090716206982714e-06],8,300,False,0.1255413206666707,0.3269304768741131,0.8020288944244385,0.828072190284729,0.4230074882507324,0.6740669510513544,94.0
FPN,cuda,[5.936906572928625e-06],8,300,False,0.1268304620683193,0.3223361604660749,0.7988336682319641,0.8235538601875305,0.4350344538688659,0.681323803961277,95.0
FPN,cuda,[5.782172325201155e-06],8,300,False,0.1266597739607095,0.3247388096153736,0.7952298521995544,0.8279918432235718,0.4392790794372558,0.6767949272692204,96.0
FPN,cuda,[5.6266661678215225e-06],8,300,False,0.1259065115451813,0.3224911747872829,0.8043439984321594,0.8279011249542236,0.4297706484794616,0.6769626504182815,97.0
FPN,cuda,[5.470541566592572e-06],8,300,False,0.1255902025848627,0.3407713767141104,0.784595251083374,0.8237079381942749,0.4323439300060272,0.6566591791808605,98.0
FPN,cuda,[5.3139525976465675e-06],8,300,False,0.1193357874453067,0.3042785200104117,0.8015115857124329,0.823971152305603,0.4276755154132843,0.7021786268427967,99.0
FPN,cuda,[5.157053795390642e-06],8,300,False,0.1213661181181669,0.3158190587162972,0.8051517009735107,0.8258366584777832,0.428591638803482,0.6844651771709322,100.0
FPN,cuda,[5e-06],8,300,False,0.120333754196763,0.3213515135645866,0.8107602596282959,0.8241391777992249,0.4270811378955841,0.6734456960856914,101.0
FPN,cuda,[4.842946204609359e-06],8,300,False,0.1165441343188285,0.3201656565070152,0.8009204268455505,0.8235388398170471,0.4378129243850708,0.6712358854338527,102.0
FPN,cuda,[4.686047402353433e-06],8,300,False,0.113083453848958,0.3078682942688465,0.7989002466201782,0.8242745399475098,0.4302027225494385,0.6964301799610257,103.0
FPN,cuda,[4.529458433407429e-06],8,300,False,0.1161393763124942,0.3163361654803157,0.7983804941177368,0.8248215317726135,0.4253116548061371,0.6808285854756833,104.0
FPN,cuda,[4.37333383217848e-06],8,300,False,0.1140055546164512,0.327066904976964,0.7877838015556335,0.8196542859077454,0.4392895698547363,0.6728674603998661,105.0
FPN,cuda,[4.217827674798846e-06],8,300,False,0.1162741640955209,0.3148375701904297,0.8045722842216492,0.8247040510177612,0.4434084296226501,0.682047765403986,106.0
FPN,cuda,[4.063093427071377e-06],8,300,False,0.1094845330715179,0.3101715199649334,0.8023079633712769,0.820848286151886,0.4487960934638977,0.6847027983516455,107.0
FPN,cuda,[3.909283793017289e-06],8,300,False,0.1112429554760456,0.2934308782964945,0.8090236186981201,0.822277843952179,0.4350428581237793,0.706794412508607,108.0
FPN,cuda,[3.756550564175726e-06],8,300,False,0.1073445862531662,0.3085938312858343,0.7939064502716064,0.8220787644386292,0.444064199924469,0.6946515304222702,109.0
FPN,cuda,[3.6050444698038547e-06],8,300,False,0.1085098399966955,0.2941882348805666,0.803203284740448,0.8184973001480103,0.4378461241722107,0.7109622289612889,110.0
FPN,cuda,[3.4549150281252648e-06],8,300,False,0.1084197860956192,0.3025839345529675,0.8072404265403748,0.8237552642822266,0.4494739472866058,0.6965643530711532,111.0
FPN,cuda,[3.3063103987735433e-06],8,300,False,0.1051806852221488,0.3099538413062692,0.8047354221343994,0.8216680288314819,0.4326702356338501,0.6837210990861058,112.0
FPN,cuda,[3.159377236576612e-06],8,300,False,0.1057714727893471,0.3012640840560198,0.7986892461776733,0.8246603608131409,0.4341998696327209,0.7004843552038074,113.0
FPN,cuda,[3.0142605468260967e-06],8,300,False,0.1067526495456695,0.2844612136110663,0.8134638071060181,0.8270114660263062,0.4378989040851593,0.7115714313462377,114.0
FPN,cuda,[2.871103542174637e-06],8,300,False,0.1020728568732738,0.3093230456113815,0.8030346035957336,0.8287740349769592,0.4331692159175873,0.6881477429717779,115.0
FPN,cuda,[2.7300475013022666e-06],8,300,False,0.1038865610957145,0.2951169501245022,0.8024125695228577,0.8261809349060059,0.4429318606853485,0.7026759269461036,116.0
FPN,cuda,[2.5912316294914232e-06],8,300,False,0.099082662910223,0.2987528217956424,0.7994358539581299,0.8276715874671936,0.4381236135959625,0.7043230713531374,117.0
FPN,cuda,[2.4547929212481436e-06],8,300,False,0.1022275898605585,0.2911669530719518,0.8013246655464172,0.8275277614593506,0.4403328001499176,0.7148582401126623,118.0
FPN,cuda,[2.320866025105016e-06],8,300,False,0.1023031617701053,0.3031000145897269,0.8020182251930237,0.8249773383140564,0.4407516717910766,0.6982420208677649,119.0
FPN,cuda,[2.189583110739347e-06],8,300,False,0.0993147048354148,0.311476130373776,0.7967159152030945,0.825071394443512,0.4417214393615722,0.6822348210215569,120.0
FPN,cuda,[2.061073738537635e-06],8,300,False,0.0973372476920485,0.2994618349522352,0.8021451830863953,0.8248520493507385,0.4396876096725464,0.6995555079355835,121.0
